51121020600800	B
51121020600801	B
51121020600803	A
51121020600805	A
511210206001243	B
51121020500364	C
51121020500365	C
51121020500366	B
51121020500367	A
51121020500368	C
51121020600721	C
51121020500370	B
51121020500369	A
51121020600724	A
51121020600725	C
51121020600722	B
51121020600727	B
51121020600728	A
51121020600729	B
51121020600730	B
51121020600731	A
51121020600732	B
51121020600733	C
51121020600734	A
51121020600735	B
51121020600736	B
51121020600737	A
51121020600738	C
51121020500378	C
51121020500379	C
51121020500381	A
51121020500383	B
51121020500382	C
51121020500384	C
51121020500387	B
51121020500386	B
51121020500388	C
51121020500389	C
51121020500390	B
51121020500391	A
51121020500394	A
51121020500392	B
51121020500393	A
51121020500396	C
51121020500395	B
51121020600757	C
51121020600758	C
51121020600759	C
51121020600760	C
51121020600761	B
51121020500410	A
51121020500403	A
51121020500404	C
51121020500405	A
51121020500406	C
51121020500407	B
51121020600768	A
51121020600769	B
51121020500409	A
51121020600816	C
51121020600818	B
51121020500427	C
51121020500428	C
51121020500429	C
51121020500430	A
51121020500431	A
51121020600793	C
51121020600794	A
51121020600795	B
51121020600796	B
511210205002201	A
51121020500446	B
51121020500447	B
51121020500448	B
51121020500449	C
51121020500450	B
51121020500451	A
51121020500452	C
511210205002213	A
51121020600804	C
511210205002215	B
51121020600807	B
51121020600802	B
51121020600809	C
51121020600811	A
51121020600812	B
51121020600813	B
51121020600814	B
51121020600808	B
511210205002225	C
51121020600810	C
51121020600817	A
51121020600820	A
51121020600821	C
51121020600819	B
51121020600823	A
51121020600824	A
51121020600825	B
51121020600826	C
51121020600827	C
51121020600828	B
51121020600829	C
51121020600830	B
51121020600831	B
51121020600832	C
51121020600833	A
51121020600834	B
51121020600835	C
51121020600836	B
51121020500483	C
51121020500484	C
51121020500487	B
51121020500485	B
51121020500489	B
51121020600842	B
51121020600843	C
51121020500490	C
51121020500486	C
51121020600846	B
51121020600847	C
51121020500488	C
51121020600849	C
51121020600850	A
51121020600851	C
51121020500500	C
51121020500501	B
51121020500502	C
51121020500503	B
51121020500505	C
51121020500506	B
51121020500509	C
51121020500510	A
511210205002271	A
511210205002283	B
511210205002298	A
511210205002312	C
511210205002313	B
511210205002329	B
511210205002353	C
511210205002361	A
511210205002368	C
511210205002371	B
511210205002376	C
511210205002380	C
511210205002382	C
51121020500651	B
51121020500652	B
51121020500653	B
51121020500654	A
51121020500655	C
51121020500656	B
51121020500657	B
51121020500658	B
51121020500659	C
51121020500660	B
51121020500662	C
51121020500663	C
51121020500664	C
51121020500665	B
51121020500672	B
51121020500673	C
51121020500674	B
51121020500675	B
51121020500676	C
51121020500677	C
51121020500678	C
51121020500679	C
51121020500684	B
51121020500683	A
51121020500686	C
51121020500688	C
51121020500691	B
51121020500693	C
51121020500694	C
51121020500695	C
51121020600822	C
51121020500698	B
51121020500699	C
51121020500702	B
51121020500703	B
51121020500704	C
51121020500705	B
51121020500706	B
51121020500707	C
51121020500712	B
51121020500713	C
51121020500714	B
51121020500715	B
51121020500716	A
51121020500717	B
51121020500718	A
51121020500719	C
51121020500720	B
51121020500721	B
51121020500722	B
51121020500723	A
51121020500724	C
51121020500725	A
51121020500726	C
51121020500727	B
51121020500728	A
51121020500729	B
51121020500730	B
51121020500731	B
51121020500732	B
51121020500733	C
51121020500734	B
51121020500735	C
51121020500738	B
51121020500739	B
51121020500740	A
51121020500754	B
51121020500755	C
51121020500756	C
51121020500757	C
51121020500758	C
51121020500759	A
51121020500760	C
51121020500761	C
51121020500762	B
51121020500765	B
51121020500766	B
51121020500767	B
51121020500768	B
51121020500769	B
51121020500779	C
51121020500782	B
51121020500783	C
51121020500784	C
51121020500785	B
51121020500786	C
51121020500787	B
51121020500788	B
51121020500789	B
51121020500790	B
51121020500791	B
51121020500792	B
51121020500793	B
51121020500794	C
51121020500795	B
51121020500796	A
51121020500797	A
51121020500815	B
51121020500816	C
51121020500817	A
51121020500819	C
51121020500820	B
51121020500821	B
51121020500822	B
51121020500823	B
51121020500824	C
51121020500825	A
51121020500826	B
51121020500827	C
51121020500828	C
51121020500829	C
51121020500837	B
51121020500838	B
51121020500839	B
51121020500881	B
51121020500882	A
51121020500883	B
51121020500884	B
51121020500885	B
51121020500886	C
51121020500887	C
51121020500888	A
51121020500889	C
51121020500890	C
51121020500891	B
51121020500892	A
51121020500371	C
51121020500372	C
51121020500373	C
51121020500374	C
51121020500375	C
51121020500376	C
51121020500377	B
51121020500380	C
51121020500385	C
51121020500397	C
51121020500398	C
51121020500399	C
51121020500400	A
51121020500401	B
51121020500402	B
51121020500408	C
51121020600551	B
511210206002449	B
511210206002462	B
511210206002468	A
511210206002471	B
511210206002472	C
511210206002476	A
51121020600630	A
51121020600633	A
511210206001245	A
511210206001247	A
511210206001248	A
511210206001249	C
51121020600806	B
511210205002237	B
51121020600723	A
51121020600726	B
511210213001224	A
511210205001753	B
51121021300764	C
511210205001757	B
51121021300766	B
51121021300767	B
511210205001763	A
511210205001762	A
511210205001761	A
511210205001759	B
511210213001250	A
511210205001760	B
511210205001770	B
511210205001772	A
511210205001773	A
511210205001775	C
511210205001776	A
511210213001269	C
51121021300793	B
51121021300794	C
51121021300795	A
51121021300796	C
51121021300797	B
51121021300798	C
511210213001276	C
51121021300878	A
511210213001299	A
51121021300843	B
511210205001835	B
511210205001836	A
51121021300848	C
51121021300849	A
51121021300850	A
51121021300851	A
51121021300852	A
51121021300853	B
51121021300854	B
51121021300855	B
51121021300856	B
511210213001335	A
511210213001328	B
51121021300862	B
511210205001868	A
511210205001859	B
511210205001860	A
511210205001861	B
511210205001862	A
511210205001863	A
511210205001864	B
511210205001865	A
511210205001866	B
511210205001872	C
511210205001871	A
511210205001867	C
511210205001874	C
511210205001869	C
511210205001873	C
511210205001870	A
51121021300879	C
51121021300896	A
511210213001380	C
51121021300900	C
511210213001381	C
51121021300902	A
511210205001896	B
511210205001897	C
51121021300903	A
51121021300907	B
51121020600492	B
51121020600493	C
51121020600494	A
51121020600495	B
51121020600496	B
51121020600497	A
51121020600498	C
51121020600499	C
51121020600500	B
51121020600501	A
51121020600502	C
51121020600503	A
51121020600504	C
51121020600505	C
51121020600506	C
511210205001908	C
511210205001910	A
511210205001909	C
51121021300901	C
51121021300906	B
51121021300961	B
51121021300908	A
51121021300962	B
51121020500204	C
51121020500205	A
51121020500206	C
51121020500207	B
51121020500208	B
51121020500209	B
51121020500210	B
51121020500211	B
511210213001461	C
511210213001467	A
511210213001487	A
511210205002307	B
5112102050083	B
5112102050084	A
511210213001513	A
511210205001902	B
511210213001532	B
51121020600641	A
51121020600669	C
51121020600670	C
51121020600671	A
511210205002319	C
51121020600677	A
51121020500326	C
51121020600680	A
51121020600681	A
511210205002324	C
51121020600755	C
51121020600756	A
51121020600770	C
51121020600771	B
51121020600772	B
51121020600773	B
51121020600774	C
51121020600775	C
51121020600776	B
51121020600777	C
51121020600778	A
51121020600779	A
51121020600780	A
51121020600781	A
51121020600782	C
511210205002191	C
51121020600783	A
51121020600784	A
51121020600785	C
51121020500435	C
51121020500436	A
511210205002196	A
51121020500437	A
51121020500438	A
51121020600786	B
51121020500432	B
51121020600788	A
51121020600787	C
51121020600789	C
51121020600790	B
51121020600791	B
51121020600792	A
51121020500441	C
51121020500440	C
511210205002212	C
51121020600815	C
511210205002244	A
511210205002247	B
511210205002248	B
511210205002250	A
511210205002253	A
511210205002270	B
51121020500511	C
51121020500512	B
51121020500513	B
51121020500514	C
511210205002279	B
51121020500527	A
511210205002288	A
51121020500529	A
51121020500530	A
51121020500531	C
51121020500532	B
51121020500533	C
51121020500534	C
51121020500535	C
51121020500536	A
51121020500537	B
51121020500538	B
51121020500539	A
51121020500540	C
51121020500541	B
51121020500542	C
51121020500544	A
51121020500543	C
51121020500545	B
51121020500547	C
51121020500548	B
51121020500549	B
51121020500550	A
51121020500551	C
51121020500552	A
51121020500553	C
51121020500554	A
511210205002315	C
51121020500555	C
51121020500557	A
51121020500556	C
51121020500558	C
51121020500560	C
51121020500559	A
51121020500561	A
51121020500562	A
51121020500564	B
51121020500565	C
51121020500563	B
51121020500567	C
51121020500568	A
51121020500569	B
51121020500570	A
51121020500571	C
511210205002332	B
51121020500573	C
511210205002334	B
51121020500575	A
51121020500572	B
51121020500574	B
51121020500577	C
51121020500579	A
51121020500580	A
51121020500578	C
51121020500576	C
511210205002379	C
51121020500680	B
51121020500681	A
51121020500682	B
51121020500685	C
51121020500687	C
51121020500689	C
51121020500690	B
511210213001049	A
51121020500934	C
51121020500935	B
51121020500936	A
51121020500937	B
51121020500938	A
51121020500939	C
51121020500940	C
51121020500941	B
51121020500942	C
51121020500943	A
51121020500944	A
51121020500945	B
51121020500946	A
51121020500964	B
51121020500965	C
51121020500966	B
51121020500967	A
51121020500968	B
51121020500969	A
51121020500970	A
51121020500971	C
51121020500972	B
51121020500973	C
51121020500974	A
51121020500975	A
51121020500976	C
51121020500977	C
51121021300868	B
51121020500433	A
51121021300707	A
51121020500439	A
511210206002451	C
511210206002470	A
511210205001045	C
511210205001046	C
511210205001056	B
511210205001060	C
511210205001061	C
511210205001062	A
511210205001063	B
511210205001067	C
511210205001213	C
511210205001214	A
511210205001215	B
511210205001216	C
511210205001217	C
511210205001218	B
511210205001219	C
511210205001220	B
511210205001221	B
511210205001222	C
511210205001223	B
511210205001224	B
511210205001225	C
511210205001226	C
511210205001227	B
511210205001228	A
511210205001229	C
511210205001230	C
511210205001231	A
511210205001754	A
511210205001755	A
511210205001756	C
511210205001758	C
51121020500528	C
511210205001440	C
511210205001441	C
511210205001442	C
511210205001443	A
511210205001444	C
511210205001445	B
511210205001446	A
511210205001447	A
511210205001448	B
511210205001449	B
511210205001450	A
511210205001451	B
511210205002197	A
51121020500546	A
511210205001	A
511210205002	A
511210205003	C
511210205002220	A
51121020500566	C
51121021300669	A
51121021300672	B
511210213001153	B
51121021300673	C
51121021300675	B
51121021300680	B
51121021300681	B
51121021300682	A
51121021300683	A
51121021300684	B
511210213001167	C
51121021300699	B
51121021300700	B
511210205001697	B
511210205001698	A
511210205001699	B
511210205001700	B
511210205001701	B
511210205001702	B
511210205001703	A
511210205001704	A
511210205001705	A
511210205001706	A
511210205001707	C
511210205001708	C
51121021300727	C
511210213001214	B
511210203002883	A
51121020500185	C
51121020400448	A
51121020500186	C
511210203002894	A
51121020500187	A
51121020500188	A
51121020500189	A
51121020500190	B
51121020500191	C
51121020500192	A
51121020500193	A
51121020500194	C
511210206001200	A
51121020500196	A
511210206001205	C
511210206001206	B
51121020500197	A
51121020500198	B
51121020500199	B
51121020500200	C
51121020500201	B
51121020500202	B
51121020500203	A
51121020500100	B
51121020500101	C
51121020500105	A
51121020500106	B
51121020500103	B
51121020500102	A
51121020500104	A
51121020500113	B
51121020500114	C
51121020500115	C
51121020500116	B
51121020500118	A
51121020500117	A
51121020500119	C
51121020500214	B
51121020500126	C
51121020500129	A
51121020500130	A
51121020500128	B
51121020500127	B
51121020500131	B
511210203001000	B
51121020500137	C
51121020500138	C
51121020500139	C
51121020500136	C
51121020500134	C
51121020500140	B
51121020500142	C
51121020500141	B
51121020500146	B
51121020500147	B
51121020500143	C
51121020500152	B
51121020500153	C
51121020500154	B
51121020500155	C
51121020500156	B
51121020500157	A
51121020500158	A
51121020500160	B
51121020500161	A
51121020400901	B
51121020500163	B
51121020500165	A
51121020500162	C
51121020400903	C
51121020500166	C
511210203001039	A
511210203001038	B
51121020500176	C
51121020500177	A
51121020500178	C
51121020500181	C
51121020500183	A
51121020500182	B
5112102050016	C
5112102050017	B
5112102050015	B
51121020500195	A
5112102050020	C
5112102050021	B
5112102050022	B
5112102050023	A
5112102050024	C
5112102050025	C
5112102050026	A
5112102050027	B
5112102050028	C
5112102050029	C
5112102050030	B
5112102050031	A
5112102050032	C
5112102050033	A
5112102050034	B
511210203001075	C
5112102050036	B
5112102050035	B
5112102050038	C
5112102050039	C
5112102050040	A
5112102050037	C
5112102050041	A
5112102050042	A
5112102050044	C
5112102050043	A
5112102050045	C
5112102050046	B
5112102050047	A
51121020500226	B
5112102050054	B
51121020500231	B
51121020500232	C
51121020500233	B
51121020500234	C
51121020500235	C
51121020500238	A
5112102050063	A
5112102050064	B
5112102050065	B
5112102050066	C
5112102050067	B
5112102050068	B
5112102050069	C
5112102050070	B
5112102050071	B
51121020500184	B
5112102050075	C
5112102050076	C
5112102050077	C
5112102050078	A
5112102050079	C
5112102050080	A
5112102050081	C
5112102050082	A
51121020400919	B
51121020500261	B
51121020500242	B
51121020500263	C
51121020500262	B
51121020500243	C
51121020500257	B
51121020500258	B
5112102050085	B
51121020500244	A
5112102050086	A
51121020500271	C
5112102050096	A
5112102050097	B
5112102050098	B
5112102050099	B
51121020500272	B
51121020500247	A
51121020500246	B
51121020500248	B
51121020500282	C
51121020500249	A
51121020500294	C
51121020500251	B
51121020500250	C
51121020500300	C
51121020500299	A
51121020500252	C
511210206001199	A
511210206001204	B
51121020500253	C
51121020500254	C
51121020500255	B
51121020500256	B
51121020600686	C
51121020600687	A
51121020500339	A
51121020500340	B
51121020500341	A
51121020500342	C
51121020500343	C
51121020500345	A
51121020500344	B
51121020500346	B
51121020500349	B
51121020500347	B
51121020500348	C
51121020500350	B
51121020500352	C
51121020500351	C
511210206002463	B
51121020400621	B
51121020500273	A
51121020500274	C
51121020500275	B
511210205002189	B
51121020500276	C
51121020500277	A
51121020500278	A
511210205002202	C
511210205002344	B
51121020500279	B
511210205002206	B
511210203001313	B
511210203001312	A
511210203001314	C
511210203001317	C
511210203001318	B
511210203001319	C
51121020500456	A
51121020500457	C
51121020500459	C
51121020500460	C
51121020500461	A
51121020500463	B
51121020500464	C
51121020500462	A
51121020500468	B
51121020500466	C
51121020500469	C
51121020500473	B
51121020500472	A
51121020500474	B
51121020500475	A
511210205002241	A
511210205002243	A
511210205002249	B
511210205002258	B
511210205002286	C
51121020500295	C
51121020500296	C
51121020500297	C
51121020500298	B
511210205002304	C
511210205002306	B
511210206001198	C
511210205002321	C
511210205002327	A
511210205002326	A
511210205002345	B
511210205002356	B
511210205002355	A
511210205002352	C
51121020600956	B
51121020600958	C
511210205002367	B
51121020600961	A
51121020600964	A
51121020600965	A
51121020600969	C
51121020600971	B
51121020600970	B
511210206001201	C
511210206001202	C
511210206001203	B
51121020700193	A
51121020700195	B
51121020700196	C
51121020700197	C
51121020700198	B
51121020700199	C
51121020400374	A
51121020400375	A
51121020400376	C
51121020400377	C
51121020700200	B
51121020400378	B
51121020400379	A
51121020400381	B
511210203001315	C
51121020400383	B
51121020400384	A
51121020400386	C
511210203001316	A
51121020400389	A
51121020400388	C
5112102050010	B
51121020400393	A
51121020400395	C
5112102050011	A
51121020400399	C
5112102050012	B
5112102050013	C
5112102050014	C
51121020400616	B
51121020400617	C
51121020400431	B
51121020400430	B
5112102050018	B
51121020400433	B
5112102050019	B
51121020400437	B
51121020400620	C
51121020400451	B
51121020400450	A
51121020400622	A
51121020400624	A
51121020400626	B
51121020400627	B
51121020400619	A
51121020400902	B
5112102050050	A
5112102050051	C
5112102050052	A
5112102050053	C
51121020400614	C
51121020400615	B
5112102050057	A
5112102050058	A
5112102050059	B
5112102050060	C
5112102050061	B
5112102050062	C
51121020500215	C
51121020500216	A
5112102050072	A
5112102050073	B
5112102050074	C
51121020500217	A
51121020500218	C
51121020500219	C
5112102050087	C
51121020300448	A
51121020300449	A
51121020300450	B
51121020300451	C
51121020300452	B
511210206002339	B
51121020300454	A
511210206002340	C
511210206002342	C
511210206002341	A
51121020500220	A
511210205002346	B
51121020300463	B
51121020300465	C
51121020500221	A
51121020300484	A
51121020400904	B
51121020500222	A
5112102050088	B
511210206002408	A
51121020300521	A
51121020300522	C
51121020300523	A
51121020300524	A
51121020300525	B
511210206002409	B
51121020400905	B
51121020500223	C
51121020300537	C
51121020300539	A
51121020300538	B
51121020400894	A
51121020400895	B
51121020400896	B
51121020400897	C
51121020400898	C
51121020400899	A
51121020300548	B
51121020300549	A
51121020300550	C
51121020300551	A
51121020400900	C
511210206002440	A
511210206002442	A
511210206002443	B
511210206002444	C
511210206002441	B
511210206002446	B
511210206002445	B
51121020400908	B
51121020400912	B
51121020400910	A
51121020400911	B
51121020400916	A
51121020400918	B
51121020400915	A
51121020400917	B
51121020400920	B
51121020400925	C
51121020400907	B
51121020400924	C
51121020400929	B
51121020400931	C
51121020400926	B
51121020300583	B
51121020400936	B
51121020400930	C
51121020500225	B
51121020400933	B
511210203001021	A
51121020300610	B
51121020300618	A
51121020400909	C
51121020300625	C
51121020300626	A
5112102050055	C
51121020500227	A
51121020300633	C
51121020300634	B
51121020300635	B
51121020300636	A
51121020300637	B
51121020300638	C
51121020300639	B
51121020300640	B
51121020300641	C
51121020300642	C
51121020300643	A
51121020300644	B
51121020300645	B
51121020300646	A
51121020500458	A
5112102050089	A
5112102050056	C
51121020300654	C
51121020300655	A
51121020300656	B
51121020300657	B
51121020300658	B
51121020300660	C
51121020300661	C
51121020300659	A
51121020500465	C
51121020500467	A
51121020500470	B
51121020400906	A
51121020400913	B
51121020300734	A
51121020400914	C
5112102050090	A
51121020300810	A
51121020300811	B
51121020700191	C
51121020700192	C
51121020700194	B
51121020700201	C
51121020700202	C
51121020700204	C
51121020700205	A
51121020700206	B
51121020700208	A
511210206001072	C
51121020500236	A
51121020500237	B
5112102050091	B
51121020500107	C
51121020500108	A
51121020500239	A
51121020700292	C
51121020700294	A
51121020500109	C
51121020500110	A
51121020300940	B
51121020300941	B
51121020500111	B
51121020500112	A
51121020500240	C
511210203002548	C
51121020500241	B
511210203002549	A
511210203002550	C
51121020500120	A
51121020500121	C
51121020500122	C
51121020500123	C
51121020500124	C
51121020500125	B
51121020500132	C
51121020500133	B
51121020500135	B
511210206001117	C
51121020500245	B
51121020400439	C
511210206001124	A
51121020500144	C
51121020400440	C
511210206001126	C
51121020500145	B
51121020600688	C
511210206001127	B
51121020600689	B
511210206001128	B
51121020500148	B
511210205004	C
511210205005	B
511210205006	C
511210205007	C
511210205008	A
511210205009	C
51121020400441	B
51121020500149	A
51121020500150	B
511210206001130	A
511210206001129	B
511210206001131	A
51121020500151	C
511210206001007	C
51121020500167	C
511210206001012	A
511210205002224	A
51121020500159	C
51121020500168	B
51121020400432	A
51121020400434	A
51121020400435	C
51121020500164	A
51121020400436	B
511210203002784	C
51121020500169	A
511210206001060	A
511210206001062	B
51121020400438	B
511210206001067	A
511210206001068	A
511210206001069	C
511210206001066	B
511210206001071	A
511210206001070	C
511210206001073	A
511210203002802	B
511210206001075	C
511210206001074	A
511210206001076	A
51121020500171	C
51121020500170	A
51121020400443	B
51121020400442	C
51121020500172	A
51121020400444	A
51121020500173	B
51121020400445	B
51121020500174	C
51121020400446	C
51121020500175	A
51121020400447	C
511210206001118	B
511210206001120	C
511210203002850	C
511210206001119	C
511210206001121	C
51121020500179	C
511210206001123	B
511210206001122	A
511210206001125	A
51121020500180	A
511210206001133	A
511210206001136	A
511210206001134	C
511210206001135	B
511210206001132	A
511210205002316	A
5112102050094	C
51121020600690	C
51121020600692	B
51121020500213	C
51121020500212	C
511210206001152	A
511210206001153	B
511210206001154	C
511210206001155	C
511210206001156	A
511210206001157	C
511210206001160	C
511210206001162	C
511210206001161	C
511210206001163	A
511210206001165	B
511210206001164	B
511210206001158	B
511210206001168	C
511210206001169	C
511210206001167	A
511210206001166	C
511210206001171	B
511210206001172	A
511210206001174	C
511210206001170	A
511210206001178	A
511210206001182	A
511210206001183	C
511210206001184	C
511210206001185	A
511210206001186	B
511210206001187	B
511210206001190	C
511210206001191	A
511210206001193	B
511210206001194	C
511210206001195	B
511210206001196	B
511210206001197	B
511210206001192	A
511210206001210	A
511210206001211	C
511210206001212	B
511210206001213	C
511210206001214	B
511210206001215	C
511210206001216	C
511210206001217	C
511210206001218	B
511210206001219	B
511210206001220	B
511210206001221	C
511210206001222	A
511210206001223	B
511210206001224	A
511210206001225	A
511210206001226	C
511210206001227	A
511210206001228	B
511210206001229	C
511210206001230	B
511210206001232	A
511210206001231	A
511210206001233	A
511210206001235	B
511210206001236	B
511210206001237	C
511210206001238	A
511210206001239	B
511210206001240	C
511210206001254	A
511210206001179	A
511210206001259	C
511210206001269	B
511210206001188	A
511210206001272	C
511210206001274	A
511210206001189	A
511210206001276	A
511210206001277	C
511210206001278	A
511210206001279	A
511210206001280	C
511210206001281	B
511210206001282	C
511210206001283	A
511210206001284	B
511210206001285	C
511210206001286	C
511210206001287	A
511210206001288	A
511210206001289	B
511210206001290	B
511210206001291	B
511210206001292	A
511210206001293	B
511210206001294	A
511210206001295	B
511210206001296	A
511210206001297	B
511210206001298	C
511210206001299	B
511210206001300	B
511210206001301	C
511210206001302	A
511210206001303	B
511210206001304	B
511210206001181	C
511210206001305	B
511210206001307	C
511210206001308	B
511210206001309	A
511210206001310	B
511210206001311	C
511210206001312	A
511210206001313	A
511210206001314	A
511210206001315	C
511210206001316	C
511210206001317	B
511210206001318	C
511210206001319	C
511210206001320	A
511210206001321	A
511210206001322	B
511210206001323	B
511210206001356	B
511210206001357	B
511210206001358	A
511210206001378	C
511210206001379	B
511210206001380	A
511210206001381	A
511210206001382	C
511210206001383	B
511210206001384	C
511210206001385	C
511210206001386	B
511210206001387	C
511210206001388	B
511210206001389	B
511210206001390	B
51121020500228	C
51121020500229	B
51121020500230	C
51121020500259	A
51121020500260	A
51121020500264	A
51121020500265	B
51121020500266	C
51121020500267	B
5112102050092	C
5112102050093	C
51121020500269	C
5112102050095	A
51121020500270	C
51121020500268	B
51121020500288	C
51121020500289	C
51121020500290	C
51121020500291	C
51121020500292	A
51121020500293	C
51121020500315	C
51121020500316	A
51121020500318	C
51121020500317	B
51121020500320	B
51121020500321	A
51121020500322	B
51121020500323	C
51121020500324	B
51121020500319	A
511210206001234	B
51121020500331	A
51121020500332	C
51121020500333	B
51121020500334	B
51121020500335	B
51121020500336	B
51121020500337	C
51121020500338	A
51121020600691	A
51121020600693	A
51121020600694	B
51121020600695	A
51121020600696	C
51121020600697	C
51121020600698	C
51121020600699	A
51121020600700	A
51121020600701	B
51121020600702	C
51121020600703	A
51121020600704	B
51121020600705	A
51121020600706	A
51121020600707	C
51121020600708	C
51121020600709	B
51121020600710	B
51121020600711	C
51121020600712	C
51121020600713	B
51121020500362	B
51121020500363	C
51121020600716	B
51121020600717	C
51121020600718	A
51121020600719	C
51121020600720	B
51121020600715	A
51121020600714	B
51121020600739	A
51121020600740	A
51121020600741	A
51121020600742	A
51121020600743	B
51121020600744	C
51121020600745	B
51121020600746	B
51121020600747	A
51121020600748	A
51121020600749	B
51121020600750	C
51121020600762	C
51121020600763	C
51121020600764	C
51121020600765	C
51121020600766	A
51121020600767	B
511210206001275	B
51121020500442	B
51121020500443	C
51121020500444	C
51121020500445	B
51121020500453	B
51121020500454	C
51121020500455	B
511210205002242	C
51121020600837	B
51121020600838	B
51121020600839	B
51121020600840	C
51121020600841	C
51121020600844	C
51121020600845	B
51121020600848	C
51121020600852	C
51121020600853	A
51121020600854	C
51121020600855	C
51121020600856	C
51121020600857	B
51121020600858	B
51121020600859	C
51121020600860	C
51121020600861	C
51121020600862	A
51121020600863	B
51121020600864	B
51121020600865	B
51121020600866	A
51121020600867	B
51121020600868	A
51121020600869	B
51121020600870	C
51121020600871	B
51121020600872	A
51121020600873	C
51121020600874	B
51121020600875	C
51121020600876	B
51121020600877	B
51121020600878	A
51121020600879	C
51121020600880	A
51121020600881	C
51121020600882	C
51121020600883	A
51121020600884	A
51121020600885	B
51121020600886	B
51121020600887	B
51121020600888	A
51121020600889	A
51121020600890	A
51121020600891	A
51121020600892	C
51121020600893	A
511210205002302	C
51121020600894	A
51121020600896	A
51121020600897	A
51121020600895	A
51121020600899	B
51121020600900	A
51121020600898	B
51121020600904	B
511210205002314	B
51121020600908	B
51121020600909	B
51121020600910	C
511210205002330	C
511210205002331	C
51121020600930	C
51121020600931	B
51121020600929	C
51121020600939	C
51121020600940	A
51121020600941	B
51121020600942	B
51121020600943	B
51121020600944	C
51121020600945	A
511210205002374	B
51121020600967	B
51121020600968	B
51121020600978	A
51121020600979	C
51121020600980	A
51121020600981	A
51121020600982	A
51121020600983	A
51121020600984	C
511210206001306	C
511210206002195	B
511210206002212	B
511210206002213	B
511210206002214	B
511210206002216	C
511210206002215	C
511210206002254	C
511210206002255	C
511210206002256	C
511210206002257	A
511210206002258	B
511210206002332	A
511210206002333	A
511210206002334	B
511210206002335	C
511210206002336	A
511210206002338	B
511210206002337	B
511210206002344	B
511210206002345	C
511210206002346	C
511210206002347	C
511210206002348	A
511210206002349	C
511210206002350	A
511210206002351	B
511210206002352	A
511210206002353	C
511210206002354	A
511210206002355	B
511210206002356	A
511210206002357	A
511210206002358	C
