121135	1226	44
121136	296	6
121137	263	14
121138	2595	99
121143	7640	1472
121144	1692	89
121148	4486	2006
121149	4572	1024
121150	2231	254
121151	5599	2118
121152	1426	103
121153	387	21
121154	907	46
121155	4443	1757
121194	5384	1867
121195	6269	4355
121196	4793	905
121197	8945	4578
121198	3824	722
121248	4164	182
121249	1109	13
121250	13430	24103
121252	6652	471
121363	9632	3253
121364	6977	3592
121365	9353	9493
121366	6518	4392
121367	6030	1555
121370	5472	588
121372	296	2
121373	2265	83
121375	2711	135
121376	3543	394
121377	3971	156
121378	2798	114
121379	547	10
121380	6678	2006
121381	738	21
121382	4240	740
121383	726	42
121384	4914	1643
121385	5741	855
121386	2373	123
121387	7458	2667
121388	8533	3455
121389	599	17
121390	1681	64
121391	3053	195
121392	2079	70
121432	6003	458
121433	5144	594
121434	1034	16
121435	1189	21
121441	1117	26
121444	3076	281
121445	11207	11145
121448	4785	184
121449	10318	10858
121453	2441	53
121454	5619	436
121544	4202	200
121545	4460	605
121546	1727	48
121549	3423	573
121550	4484	606
121554	5624	1093
121555	1628	26
121558	343	20
121561	7843	3519
121562	3886	635
121563	4569	788
121564	4476	1075
121565	2396	322
121566	4153	666
121567	2306	200
121568	5638	591
121569	5640	1113
121570	7017	2525
121571	6649	2668
121572	1268	84
121573	8419	4104
121574	8777	2553
121575	2686	110
121577	2327	120
121578	7893	2583
121579	6768	1999
121580	1819	42
121581	5630	616
121582	3845	308
121583	1072	20
121584	947	27
121586	2125	60
121587	2058	69
133781	5357	1068
133866	1888	35
133870	4262	292
138723	639	8
138763	2970	52
139186	2529	46
139187	4086	874
139188	6838	4218
139189	309	6
139191	2294	127
139193	341	6
139194	316	10
139195	3911	585
139196	3903	720
139197	6996	3527
139198	4887	4252
139199	2375	705
139203	6096	4287
139204	8183	18138
139205	8554	18240
139206	13911	32493
139207	2270	75
139208	4572	2732
139209	894	33
139210	628	52
139211	10271	47218
139212	593	56
139213	3472	2664
139216	187	6
139217	333	19
139218	1752	200
139222	1181	96
139223	1327	112
139225	3332	1604
139226	14171	47318
139228	6459	9442
139229	3141	1404
139230	590	41
139231	659	33
139232	708	66
139233	2346	716
139234	2236	176
139235	1600	42
139236	4120	1122
139237	2760	552
139243	10962	41672
139245	8804	18015
139258	2240	60
139259	3624	394
139313	2865	287
139336	16057	47295
139346	15943	83549
139355	749	24
139356	7620	5364
139775	6168	1157
139776	2362	102
139777	3164	576
139854	2536	61
139855	1195	59
140468	1139	34
140469	2124	125
140470	2783	123
140472	3428	601
140475	1435	28
140493	5992	893
140498	2853	87
140499	1651	75
140501	233	6
140512	6871	1500
140514	3452	571
140639	2702	183
140640	206	4
140641	2308	67
140642	1066	21
140643	1430	56
140645	2184	64
144353	1571	44
146170	12777	13079
146171	4368	1668
146176	6858	5177
146200	3083	878
146201	5013	2801
146330	11775	18412
146331	20022	113147
146333	21662	75310
146334	20625	42826
146335	16594	42306
146336	7225	4202
146337	13269	32430
146339	1018	15
146341	4081	3383
146342	9113	6310
146344	765	16
146347	13387	74764
146350	7254	6531
146357	2658	263
146358	4479	4163
146360	9301	21059
146361	2956	1495
146362	17671	41973
146363	188	5
146365	1560	80
146366	10583	21246
146367	12992	41910
146369	20748	102768
146371	2064	63
146372	4718	437
146373	806	26
146375	1293	28
146376	2738	727
146377	272	2
146378	2620	193
146379	6373	1969
146381	11896	18117
146387	1563	45
146388	5363	608
146405	6506	1531
146406	2088	113
146407	925	28
146408	3530	162
146409	7343	3235
146410	16804	59718
146411	7470	1731
146412	6790	2774
146414	4423	673
146415	837	23
146424	2917	118
146425	3400	95
146434	2194	208
146598	476	7
146600	1552	30
146601	4293	800
146603	3848	217
146604	14312	24300
146605	13446	18017
146606	17275	20844
146607	4161	427
146608	533	8
146610	799	12
146618	2133	70
146619	1867	41
146620	5507	1141
146621	9902	5322
146623	9767	7747
146690	2486	190
146691	1588	39
146692	2989	94
146694	1940	60
146695	1169	24
146696	3928	432
146697	18800	27956
146698	4010	1579
146700	7095	6268
146701	5338	1712
146702	11031	21176
146703	5641	435
146711	533	4
146712	2206	50
146713	2508	45
146714	437	9
146715	500	13
146717	293	7
146718	7624	1975
146724	2580	86
146727	4183	570
146728	286	14
146768	4064	1613
146769	8144	7815
146771	7038	9359
146772	234	17
146773	10032	32364
146774	793	13
146776	10420	36884
146777	7953	6514
146779	11296	11391
146780	9976	13311
146781	5787	6415
146782	17556	150402
146783	17270	75216
146784	6322	3373
146787	17785	83455
146790	2464	220
146796	6624	9335
146797	14886	53855
146798	16237	60254
146799	2571	744
146800	885	43
146801	2478	496
146903	7193	1182
146904	2429	52
146905	5258	566
146906	1672	47
146907	3882	189
146908	1189	30
146909	228	7
146910	923	40
146911	3634	416
146913	2175	79
146923	2461	42
146946	1832	57
146947	15177	28388
146985	3435	284
146987	9338	5079
146988	8145	5026
146989	6078	836
146997	1594	58
147028	2677	98
147030	2580	289
147031	8375	11352
147032	6636	3259
147033	8749	2793
147034	1991	56
147037	3524	728
147038	14994	92581
147039	16033	136724
147040	10186	2691
147042	283	13
147043	3772	1684
147044	705	43
147047	6588	5409
147048	9370	13390
147052	3415	980
147053	8873	21204
147054	3812	836
147063	5358	2589
147064	4876	2727
147065	7437	7991
147066	6738	4315
147069	6340	6549
147070	6081	3552
147071	10678	21118
147073	2878	337
147075	14729	102231
147076	8353	11388
147077	9527	11377
147081	9550	21195
147083	17909	60457
147084	96	0
147085	924	58
147088	5692	4321
147089	2536	926
147090	2430	348
147092	7678	3323
147097	11994	21340
147098	10741	28658
147099	3911	2047
147100	25653	490058
147159	954	21
147165	1704	31
147168	658	9
147171	1412	18
147193	753	7
147329	2774	218
147330	3049	895
147331	3087	322
147332	10156	5361
147333	4212	870
147334	870	66
147335	4991	965
147336	5959	1262
147337	4190	956
147338	7679	2652
147339	1702	136
147340	4753	605
147341	5806	861
147342	7735	2042
147343	4082	315
147344	719	24
147345	2593	460
147346	1079	61
147348	323	14
147349	553	20
147351	4286	665
147352	594	28
147355	501	7
147356	1484	42
147357	2222	165
147358	5308	702
147362	6491	502
147363	5570	608
147364	14177	7780
147365	1779	45
147371	12650	12943
147372	7502	2541
147373	1620	51
147374	7953	3283
147383	2755	62
147384	3804	131
147385	2331	43
147386	9498	3252
147387	5911	1138
147388	7363	2598
147393	334	2
147421	3137	184
147422	1935	46
147434	2569	84
147437	3288	79
147438	2812	65
147439	5329	945
147440	1839	80
147441	758	42
147442	2285	109
147443	1380	68
147444	9592	6631
147445	6622	625
147446	10122	3426
147460	3895	321
147466	11348	15686
147470	1407	26
147472	19945	53487
147522	2888	77
147523	2300	63
147524	1768	44
147525	1073	28
147526	5789	1135
147527	11876	18020
147528	6275	1118
147529	1013	24
147530	13903	36850
147531	13794	21228
147532	5048	285
147533	189	2
147534	4405	1442
147535	1522	34
147536	2246	56
147542	5894	1310
147543	5908	799
147553	750	14
147554	1834	44
147555	4409	1100
147556	1935	58
147558	456	5
147559	6348	435
147560	6883	3374
147561	2570	86
147564	10674	10847
147565	5264	7700
147566	17368	92922
147568	19996	137364
147569	19997	213503
147570	17446	113557
147571	8112	11132
147572	20206	93303
147576	12314	32295
147577	7957	17980
147578	3080	679
147579	11639	32143
147581	15350	17956
147586	12595	41691
147612	2019	59
147613	4437	424
147615	5177	445
147616	2185	47
147617	3651	187
147624	4227	406
147629	1100	63
147630	1358	20
147631	2363	295
147632	691	19
147633	2907	143
147634	2358	62
147635	439	26
147636	1009	27
147644	3005	396
147645	1003	69
147646	1058	38
147648	6077	3447
147651	1088	53
147652	629	20
147653	344	10
147654	515	8
147656	2772	114
147662	1648	31
147663	2101	49
147664	387	3
147665	3461	274
147666	6485	1170
147667	4166	576
147674	1361	15
147678	1626	44
147692	7065	4129
147788	1196	28
147789	3205	649
147790	5178	648
147791	11212	21518
147792	4745	858
147793	2899	200
147794	4364	295
147795	1555	42
147803	4305	1068
147805	1324	30
147807	252	15
147812	8133	1606
147820	1669	136
147822	933	23
147823	762	36
147825	22697	67992
147826	11979	9723
147827	493	30
147828	2354	150
147829	14900	13682
147830	10269	11396
147831	1644	54
147832	248	4
147833	6008	1607
147834	12355	21260
147835	328	6
147836	7890	3682
147837	15239	21111
147838	20495	113667
147839	256	9
147841	729	39
147842	2586	190
147843	4534	1206
147844	320	4
147846	7534	6506
147847	3388	397
147849	1135	22
147851	1904	73
147852	1021	24
147853	13540	42082
147855	4435	1645
147857	1820	60
147858	2780	133
147859	4739	1275
147860	1493	102
147861	490	28
147862	1687	127
147865	1552	120
147867	542	6
147868	3068	114
147869	548	29
147870	1790	52
147871	612	16
147873	6752	4296
147875	4505	2112
147876	1097	31
147877	9963	4167
147878	475	11
147879	451	9
147880	302	7
147881	10532	8210
147882	1870	240
147883	709	11
147884	4685	828
147885	14017	36808
147890	29592	523249
147892	7387	2518
147893	1827	44
147894	8863	9273
147895	2565	76
147896	4336	1171
147897	4172	293
147898	5269	1181
147899	2688	146
147901	19957	59502
147902	12285	7563
147904	3202	254
147917	17930	36475
147920	2758	103
147921	586	15
147922	12913	16045
147923	518	32
147924	6563	7740
147925	303	7
147926	304	15
147927	3894	404
147928	5595	1547
147929	16730	28228
147931	6027	736
147933	17185	67523
147934	15864	28497
147935	10703	32424
147937	13854	47379
147940	2971	854
147941	1207	70
147942	7018	2023
147943	4406	602
147944	4781	825
147945	14166	20812
147946	14777	20797
147947	1731	46
147948	2341	77
147949	6961	13081
147950	282	16
147951	6411	4511
147952	4207	1412
147955	13965	36958
147956	424	27
147957	606	9
147958	4145	474
147959	1019	42
147960	2215	75
147961	371	16
147962	5024	586
147963	666	14
147965	1951	51
147966	1891	51
147967	14721	41896
147969	7540	5581
147972	9179	7679
147973	4279	1202
147974	7536	5260
147975	8982	2555
147976	313	6
147977	5486	628
147979	7330	1157
147993	638	8
147994	715	19
147996	411	10
148027	1436	32
148028	8931	1997
148029	4107	409
148030	3910	137
148031	4095	150
148032	4234	409
148044	1219	24
148046	1592	35
148048	1396	29
148052	2611	61
148053	2557	67
148054	5114	414
148189	2046	58
148191	885	24
148192	2446	96
148193	2908	55
148195	3008	92
148196	5843	1127
148203	3612	211
148204	779	23
148205	4466	220
148206	12794	9147
148208	5319	410
148209	2467	56
148211	1063	14
148212	2959	85
148213	3546	393
148214	5366	1254
148215	12259	21055
148216	4694	931
148227	1772	37
148228	774	8
148231	2308	31
148233	1294	26
148234	4541	716
148236	2933	122
148237	2265	42
148238	310	7
148239	932	11
148240	2045	61
148241	7090	2051
148242	1201	14
148243	1399	35
148244	1394	36
148246	3656	126
148692	8621	1206
148697	5075	822
148698	7790	1476
148717	3139	364
148718	673	31
148719	1708	88
148720	1695	69
148721	1865	72
148722	6202	596
148723	3058	225
150352	972	23
150353	1562	40
150589	1422	46
150638	2785	161
150692	5104	545
150722	3630	250
150723	6127	921
150724	5514	1289
150725	1341	73
150726	2328	131
150727	2736	199
150728	6302	1638
151044	4684	402
151346	1029	18
151631	1504	25
151632	5594	1229
151950	1587	40
151956	2311	65
151997	2418	54
152114	801	18
152115	553	9
152122	1489	22
152242	1368	27
152271	4016	215
152824	1279	30
152834	1249	25
152866	6989	879
152867	3975	157
152886	496	31
152903	3189	96
153211	1684	33
153937	566	13
154137	2999	78
154140	1511	40
154233	4450	238
154234	1045	12
154239	840	19
154294	2354	40
154516	2584	92
154562	286	3
154580	1302	15
154596	3776	185
154597	11135	4187
154913	4929	602
155015	3241	103
155329	5649	460
155684	1151	21
155901	7153	819
155931	1384	27
155933	721	10
155934	10050	32305
156257	741	21
156388	1111	24
156521	1339	37
156532	1849	68
156533	3970	180
156534	3411	106
156552	9501	3499
156585	2731	174
156741	4148	594
156774	10063	13170
156824	564	18
156826	3953	285
156947	1963	84
157204	1055	71
157264	820	38
157529	1704	36
157646	2247	482
157664	4545	874
157682	2588	102
157733	8711	7792
158366	948	23
158375	169	1
