116457	3897	6547
116458	3368	6333
116459	4077	7668
116460	3120	5908
116461	9441	19914
116462	4398	8428
116463	4461	8235
116464	2934	5155
116465	3239	5766
116466	3179	5999
116467	6658	11365
116468	4528	8264
116469	7159	14754
116473	947	1806
116474	8937	16309
116475	3268	6030
116476	4135	7583
116477	1784	2989
116479	4039	7338
116480	3836	7344
116481	2021	3605
116482	548	995
116483	1314	2353
116484	3258	6339
116485	5037	10023
116486	3724	7161
116487	3313	6376
116489	4938	9277
116490	1525	2932
116491	11549	22886
116492	1904	3619
116493	2214	4135
116494	1387	2582
116495	7562	13849
116496	3404	5750
116497	10289	19064
116654	11359	21031
116656	4546	9684
116659	2135	3895
116662	2252	4554
116739	4797	10478
116742	2672	5620
116743	6107	13275
116744	20809	45585
116746	16801	34424
116747	11231	25644
116752	15599	33054
116753	17103	34661
116754	2168	4039
116755	2431	4553
116769	655	1131
116773	8565	17954
116776	995	1942
116835	7928	16036
116837	7231	14993
116838	13500	28076
116839	7781	15186
116972	1786	3629
116974	1461	2946
116975	1042	2067
116991	1338	2575
116992	5679	10299
116997	4704	9171
116998	1966	3984
117000	672	1192
117001	1392	2823
117007	10662	20987
117008	423	787
117009	1363	2687
117010	2153	4571
117012	129	243
117014	1286	2700
117015	16099	31961
117016	3156	5968
117017	2792	5645
117018	12331	26270
117019	477	805
117020	5374	10570
117021	7043	15336
117022	2291	4249
117023	868	1694
117024	623	1159
117025	6663	12903
117028	1405	2609
117029	1478	2861
117030	1401	2611
117031	3507	6735
117032	1652	3187
117033	4037	7820
117034	3418	6508
117035	707	1305
117036	1220	2296
117037	1210	2241
117039	2627	5023
117040	229	450
117041	2609	4932
117042	2576	5025
117043	4522	8751
117045	142	250
117047	5137	9689
117048	6431	12798
117049	1884	3565
117050	5953	12455
117051	4742	9508
117052	2421	4753
117053	2733	5150
117054	8474	16842
117055	7606	14271
117056	3266	5957
117058	7767	14888
117059	5297	9593
117061	8651	15363
117062	573	1099
117063	3647	6868
117064	3167	5945
117065	5559	10671
117066	14749	28698
117068	2654	5165
121134	343	646
121135	1226	2369
121136	296	564
121137	263	523
121138	2595	4894
121143	7640	15163
121144	1692	3236
121148	4486	9252
121149	4572	9679
121150	2231	4767
121151	5599	11669
121152	1426	2930
121153	387	768
121154	907	1841
121155	4443	9534
121194	5384	11742
121195	6269	13640
121196	4793	10488
121197	8945	19516
121198	3824	8449
121248	4164	7405
121249	1109	1873
121250	13430	27605
121252	6652	12128
121363	9632	18236
121364	6977	15138
121365	9353	20051
121366	6518	14159
121367	6030	13213
121370	5472	9817
121372	296	561
121373	2265	4308
121375	2711	5271
121376	3543	6373
121377	3971	6778
121378	2798	5044
121379	547	931
121380	6678	13122
121381	738	1360
121382	4240	8739
121383	726	1375
121384	4914	10192
121385	5741	9787
121386	2373	4530
121387	7458	14605
121388	8533	17650
121389	599	1068
121390	1681	3097
121391	3053	5987
121392	2079	3828
121432	6003	9466
121433	5144	8340
121434	1034	1826
121435	1189	2173
121441	1117	2048
121444	3076	5778
121445	11207	22576
121448	4785	8460
121449	10318	20170
121453	2441	4160
121454	5619	10232
121544	4202	7362
121545	4460	8504
121546	1727	3150
121549	3423	6676
121550	4484	8912
121554	5624	10443
121555	1628	2687
121558	343	678
121561	7843	16031
121562	3886	8167
121563	4569	9473
121564	4476	9343
121565	2396	4869
121566	4153	8302
121567	2306	4522
121568	5638	10727
121569	5640	10757
121570	7017	13469
121571	6649	13833
121572	1268	2539
121573	8419	16711
121574	8777	16561
121575	2686	5197
121577	2327	4582
121578	7893	15871
121579	6768	13638
121580	1819	3434
121581	5630	10761
121582	3845	7525
121583	1072	2023
121584	947	1852
121586	2125	4004
121587	2058	4050
133781	5357	11226
133866	1888	3414
133870	4262	7660
138723	639	1067
138763	2970	5242
139186	2529	4351
139187	4086	8176
139188	6838	13487
139189	309	544
139191	2294	4430
139193	341	580
139194	316	538
139195	3911	6854
139196	3903	7803
139197	6996	14230
139198	4887	10720
139199	2375	5162
139203	6096	12784
139204	8183	18047
139205	8554	19027
139206	13911	29950
139207	2270	3939
139208	4572	9822
139209	894	1666
139210	628	1285
139211	10271	22479
139212	593	1204
139213	3472	7336
139216	187	344
139217	333	633
139218	1752	3397
139222	1181	2372
139223	1327	2656
139225	3332	7124
139226	14171	30385
139228	6459	14165
139229	3141	6971
139230	590	1175
139231	659	1273
139232	708	1465
139233	2346	5006
139234	2236	4242
139235	1600	2829
139236	4120	7765
139237	2760	5721
139243	10962	23608
139245	8804	18276
139258	2240	4026
139259	3624	6814
139313	2865	5449
139336	16057	31510
139346	15943	35534
139355	749	1457
139356	7620	16122
139775	6168	11740
139776	2362	4667
139777	3164	6266
139854	2536	4671
139855	1195	2307
140468	1139	2054
140469	2124	4126
140470	2783	5066
140472	3428	6669
140475	1435	2683
140493	5992	11799
140498	2853	5105
140499	1651	3158
140501	233	416
140512	6871	12590
140514	3452	7197
140639	2702	5201
140640	206	360
140641	2308	4339
140642	1066	1878
140643	1430	2636
140645	2184	4209
144353	1571	2968
146170	12777	25774
146171	4368	8804
146176	6858	13453
146200	3083	6196
146201	5013	9829
146330	11775	24992
146331	20022	43284
146333	21662	45854
146334	20625	44728
146335	16594	36421
146336	7225	14348
146337	13269	28858
146339	1018	1725
146341	4081	9030
146342	9113	17542
146344	765	1368
146347	13387	29679
146350	7254	15549
146357	2658	5144
146358	4479	9577
146360	9301	20259
146361	2956	6216
146362	17671	37231
146363	188	332
146365	1560	2973
146366	10583	23067
146367	12992	28153
146369	20748	46046
146371	2064	3730
146372	4718	8810
146373	806	1518
146375	1293	2328
146376	2738	5786
146377	272	462
146378	2620	4740
146379	6373	11424
146381	11896	23964
146387	1563	2845
146388	5363	10252
146405	6506	12645
146406	2088	4166
146407	925	1828
146408	3530	6795
146409	7343	14459
146410	16804	36571
146411	7470	15172
146412	6790	14554
146414	4423	8929
146415	837	1532
146424	2917	5278
146425	3400	6149
146434	2194	4504
146598	476	856
146600	1552	2763
146601	4293	7986
146603	3848	7044
146604	14312	29887
146605	13446	27025
146606	17275	33823
146607	4161	8262
146608	533	968
146610	799	1369
146618	2133	3969
146619	1867	3419
146620	5507	10466
146621	9902	19244
146623	9767	19950
146690	2486	4849
146691	1588	2857
146692	2989	5327
146694	1940	3484
146695	1169	2181
146696	3928	7461
146697	18800	34604
146698	4010	8342
146700	7095	14610
146701	5338	11068
146702	11031	23278
146703	5641	10243
146711	533	951
146712	2206	4040
146713	2508	3928
146714	437	787
146715	500	954
146717	293	539
146718	7624	14360
146724	2580	4680
146727	4183	7945
146728	286	582
146768	4064	8221
146769	8144	16973
146771	7038	15187
146772	234	482
146773	10032	22591
146774	793	1297
146776	10420	22911
146777	7953	16360
146779	11296	23298
146780	9976	20294
146781	5787	12488
146782	17556	39436
146783	17270	37891
146784	6322	12547
146787	17785	38285
146790	2464	4564
146796	6624	14397
146797	14886	33353
146798	16237	35162
146799	2571	5446
146800	885	1644
146801	2478	5199
146903	7193	13818
146904	2429	4585
146905	5258	10534
146906	1672	3103
146907	3882	6969
146908	1189	2241
146909	228	443
146910	923	1802
146911	3634	7040
146913	2175	4242
146923	2461	4297
146946	1832	3514
146947	15177	33269
146985	3435	6532
146987	9338	18207
146988	8145	15749
146989	6078	11411
146997	1594	2997
147028	2677	5112
147030	2580	5259
147031	8375	18434
147032	6636	12911
147033	8749	17703
147034	1991	3535
147037	3524	7345
147038	14994	34272
147039	16033	36657
147040	10186	19151
147042	283	552
147043	3772	8103
147044	705	1416
147047	6588	14482
147048	9370	20213
147052	3415	7408
147053	8873	19325
147054	3812	8103
147063	5358	10932
147064	4876	10443
147065	7437	16656
147066	6738	14457
147069	6340	13768
147070	6081	12914
147071	10678	22596
147073	2878	5709
147075	14729	33383
147076	8353	18059
147077	9527	19907
147081	9550	21067
147083	17909	39052
147084	96	116
147085	924	1841
147088	5692	11966
147089	2536	5351
147090	2430	4847
147092	7678	14989
147097	11994	25328
147098	10741	24605
147099	3911	8313
147100	25653	60878
147159	954	1653
147165	1704	3026
147168	658	1092
147171	1412	2371
147193	753	1317
147329	2774	5468
147330	3049	6525
147331	3087	5874
147332	10156	21342
147333	4212	9112
147334	870	1795
147335	4991	10285
147336	5959	12172
147337	4190	8953
147338	7679	15475
147339	1702	3573
147340	4753	8935
147341	5806	11196
147342	7735	15135
147343	4082	7715
147344	719	1370
147345	2593	5713
147346	1079	2219
147348	323	646
147349	553	1074
147351	4286	8465
147352	594	1164
147355	501	933
147356	1484	2920
147357	2222	4530
147358	5308	10615
147362	6491	12286
147363	5570	10326
147364	14177	28717
147365	1779	3423
147371	12650	24861
147372	7502	14558
147373	1620	3202
147374	7953	16030
147383	2755	4825
147384	3804	6886
147385	2331	4112
147386	9498	17410
147387	5911	11582
147388	7363	15106
147393	334	554
147421	3137	5667
147422	1935	3322
147434	2569	4739
147437	3288	5371
147438	2812	4861
147439	5329	10743
147440	1839	3549
147441	758	1468
147442	2285	3990
147443	1380	2657
147444	9592	19435
147445	6622	11166
147446	10122	19816
147460	3895	6946
147466	11348	24282
147470	1407	2407
147472	19945	41737
147522	2888	4936
147523	2300	4222
147524	1768	3316
147525	1073	1975
147526	5789	10966
147527	11876	23624
147528	6275	11531
147529	1013	1702
147530	13903	29311
147531	13794	28328
147532	5048	8998
147533	189	328
147534	4405	8028
147535	1522	2668
147536	2246	3817
147542	5894	11579
147543	5908	10418
147553	750	1397
147554	1834	3297
147555	4409	7980
147556	1935	3557
147558	456	813
147559	6348	11139
147560	6883	13857
147561	2570	4386
147564	10674	19986
147565	5264	11266
147566	17368	37917
147568	19996	43622
147569	19997	45374
147570	17446	39221
147571	8112	16099
147572	20206	39137
147576	12314	26313
147577	7957	16755
147578	3080	6037
147579	11639	22922
147581	15350	29185
147586	12595	27027
147612	2019	3851
147613	4437	8270
147615	5177	9503
147616	2185	4033
147617	3651	6597
147624	4227	7727
147629	1100	2261
147630	1358	2302
147631	2363	5023
147632	691	1314
147633	2907	5436
147634	2358	4446
147635	439	813
147636	1009	1877
147644	3005	6223
147645	1003	2001
147646	1058	2118
147648	6077	13092
147651	1088	2086
147652	629	1221
147653	344	656
147654	515	967
147656	2772	5189
147662	1648	2966
147663	2101	3749
147664	387	592
147665	3461	6458
147666	6485	12803
147667	4166	7381
147674	1361	2357
147678	1626	2763
147692	7065	14407
147788	1196	2315
147789	3205	6933
147790	5178	10030
147791	11212	25197
147792	4745	9583
147793	2899	5542
147794	4364	8318
147795	1555	3009
147803	4305	9369
147805	1324	2487
147807	252	526
147812	8133	15928
147820	1669	3476
147822	933	1686
147823	762	1496
147825	22697	49225
147826	11979	24166
147827	493	983
147828	2354	4769
147829	14900	30777
147830	10269	22153
147831	1644	3121
147832	248	435
147833	6008	11885
147834	12355	26157
147835	328	600
147836	7890	16974
147837	15239	30833
147838	20495	45841
147839	256	467
147841	729	1445
147842	2586	5264
147843	4534	9257
147844	320	594
147846	7534	16187
147847	3388	6290
147849	1135	2087
147851	1904	3615
147852	1021	1966
147853	13540	30154
147855	4435	9045
147857	1820	3358
147858	2780	5251
147859	4739	9718
147860	1493	3048
147861	490	950
147862	1687	3515
147865	1552	3189
147867	542	972
147868	3068	5358
147869	548	1098
147870	1790	3138
147871	612	1100
147873	6752	14334
147875	4505	9637
147876	1097	2042
147877	9963	18831
147878	475	806
147879	451	847
147880	302	523
147881	10532	22276
147882	1870	3914
147883	709	1227
147884	4685	8745
147885	14017	29989
147890	29592	64359
147892	7387	12698
147893	1827	3390
147894	8863	18265
147895	2565	4684
147896	4336	8629
147897	4172	7548
147898	5269	10423
147899	2688	5160
147901	19957	39800
147902	12285	22170
147904	3202	5556
147917	17930	33728
147920	2758	4955
147921	586	1040
147922	12913	27341
147923	518	1026
147924	6563	13830
147925	303	577
147926	304	593
147927	3894	7191
147928	5595	11070
147929	16730	34501
147931	6027	11172
147933	17185	38106
147934	15864	32873
147935	10703	23946
147937	13854	30572
147940	2971	6179
147941	1207	2425
147942	7018	13402
147943	4406	8347
147944	4781	9559
147945	14166	28483
147946	14777	29157
147947	1731	3386
147948	2341	4635
147949	6961	15318
147950	282	565
147951	6411	14148
147952	4207	8994
147955	13965	29405
147956	424	847
147957	606	1142
147958	4145	8069
147959	1019	1940
147960	2215	3921
147961	371	725
147962	5024	9088
147963	666	1235
147965	1951	3750
147966	1891	3707
147967	14721	31149
147969	7540	16155
147972	9179	17840
147973	4279	8733
147974	7536	15604
147975	8982	17373
147976	313	546
147977	5486	10780
147979	7330	13637
147993	638	1154
147994	715	1349
147996	411	774
148027	1436	2582
148028	8931	17175
148029	4107	7703
148030	3910	6898
148031	4095	7461
148032	4234	7530
148044	1219	2132
148046	1592	2903
148048	1396	2426
148052	2611	4595
148053	2557	4604
148054	5114	9493
148189	2046	3782
148191	885	1655
148192	2446	4284
148193	2908	5167
148195	3008	5279
148196	5843	11089
148203	3612	6620
148204	779	1500
148205	4466	8291
148206	12794	24682
148208	5319	9434
148209	2467	4479
148211	1063	1858
148212	2959	5019
148213	3546	6351
148214	5366	10891
148215	12259	25123
148216	4694	9441
148227	1772	3301
148228	774	1336
148231	2308	3753
148233	1294	2243
148234	4541	8983
148236	2933	5279
148237	2265	4000
148238	310	495
148239	932	1512
148240	2045	3771
148241	7090	13722
148242	1201	1953
148243	1399	2569
148244	1394	2482
148246	3656	6295
148692	8621	15728
148697	5075	10850
148698	7790	15749
148717	3139	6159
148718	673	1337
148719	1708	3367
148720	1695	3265
148721	1865	3530
148722	6202	11302
148723	3058	6082
150352	972	1829
150353	1562	2814
150589	1422	2703
150638	2785	5459
150692	5104	10043
150722	3630	6888
150723	6127	11792
150724	5514	11033
150725	1341	2634
150726	2328	4588
150727	2736	5551
150728	6302	12328
151044	4684	8463
151346	1029	1980
151631	1504	2828
151632	5594	11208
151950	1587	3090
151956	2311	4361
151997	2418	4547
152114	801	1500
152115	553	989
152122	1489	2795
152242	1368	2595
152271	4016	7486
152824	1279	2337
152834	1249	2302
152866	6989	13430
152867	3975	7546
152886	496	1018
152903	3189	5913
153211	1684	3268
153937	566	1100
154137	2999	5489
154140	1511	2859
154233	4450	8491
154234	1045	1933
154239	840	1606
154294	2354	4194
154516	2584	4822
154562	286	527
154580	1302	2316
154596	3776	6976
154597	11135	21702
154913	4929	9351
155015	3241	6105
155329	5649	10890
155684	1151	2043
155901	7153	13086
155931	1384	2544
155933	721	1234
155934	10050	21301
156257	741	1446
156388	1111	2035
156521	1339	2533
156532	1849	3595
156533	3970	7672
156534	3411	6308
156552	9501	19573
156585	2731	5346
156741	4148	8170
156774	10063	20726
156824	564	1103
156826	3953	7250
156947	1963	3959
157204	1055	2097
157264	820	1620
157529	1704	2919
157646	2247	4802
157664	4545	9169
157682	2588	4984
157733	8711	17823
158366	948	1690
158375	169	257
