107,-95.68978,38.23926,22.0
108,-120.80355,39.215979,4.16
109,-120.539444,38.071944,4.16
110,-119.087712,36.909137,6.9
111,-119.087556,36.908907,13.8
112,-121.249438,40.007445,13.8
113,-121.327692,39.91062,6.9
115,-121.148241,40.085476,6.9
116,-121.149373,40.085997,13.8
117,-121.657383,39.788877,6.9
118,-120.813239,38.771764,6.9
121,-121.409687,39.825907,6.9
122,-121.631819,39.869265,6.9
123,-120.8443,39.29807,6.9
124,-120.767437,39.256873,6.9
125,-120.767046,39.257388,6.9
126,-120.835587,39.216985,6.9
127,-120.619152,38.793574,6.9
128,-120.669901,38.330985,6.9
129,-119.02025,36.927424,13.8
130,-121.041932,38.956985,6.9
132,-121.544462,40.929297,6.9
133,-121.548657,40.960675,6.9
134,-124.2103,40.7415,13.8
136,-121.975182,40.992295,13.8
137,-119.552826,37.092486,6.9
139,-119.158777,36.888166,6.9
140,-121.57096,39.698755,6.9
141,-120.329905,37.52301,6.9
142,-121.782241,36.804837,22.0
143,-120.446396,38.147093,4.16
144,-121.271741,39.2364,6.9
145,-120.326537,38.032103,6.9
146,-121.498243,40.99084,6.9
147,-121.748139,40.997448,6.9
148,-121.84944,40.986361,6.9
149,-121.977594,40.986197,13.8
150,-121.992906,40.922568,6.9
151,-121.990798,40.847462,13.8
152,-121.469814,39.722892,13.8
153,-123.127934,39.361786,6.9
154,-121.345226,39.90521,13.8
155,-119.497508,37.203233,6.9
156,-119.519352,37.253718,6.9
157,-120.21811,38.497914,6.9
159,-120.644807,39.324613,6.9
160,-120.645375,39.324592,6.9
161,-120.635467,39.337679,6.9
162,-120.11168,38.18653,6.9
163,-120.370325,38.139048,6.9
164,-122.745,38.777,22.0
165,-120.492645,38.449291,6.9
166,-118.707104,36.163076,6.9
168,-120.549572,38.420898,6.9
169,-121.098525,38.889862,6.9
170,-119.504724,37.15105,6.9
171,-122.335317,41.978914,6.9
172,-122.358127,41.975716,6.9
173,-122.360455,41.985605,4.16
174,-122.43678,41.932981,6.9
175,-96.2525,31.4219,22.0
176,-112.8533,38.4889,6.9
177,-117.3364,33.1361,22.0
179,-115.392026,32.673097,6.9
180,-118.1009,33.7688,22.0
181,-118.4795,34.0969,6.9
182,-119.2396,37.2042,6.9
183,-119.3069,37.2,6.9
184,-119.386623,37.148517,13.8
185,-119.4898,37.139,13.8
186,-119.3289,37.2096,6.9
187,-119.30681,37.200062,13.8
188,-118.573339,37.273581,6.9
189,-118.531957,37.301962,6.9
190,-118.501714,37.323035,6.9
191,-118.4797,37.3344,6.9
192,-118.4628,37.3499,4.16
193,-118.524804,35.588069,6.9
194,-117.397119,34.155162,6.9
195,-117.9792,33.6439,13.8
196,-118.87988,36.461326,4.16
197,-118.862023,36.465066,6.9
198,-118.835645,36.486059,6.9
199,-118.436233,35.776185,6.9
200,-118.77959,35.460303,6.9
201,-118.2248,33.7641,13.8
202,-119.172015,38.042729,6.9
203,-119.337983,37.220302,13.8
204,-119.1689,34.1292,22.0
205,-119.2161,37.944237,6.9
206,-119.158936,37.257045,6.9
207,-118.395,33.8504,22.0
208,-119.123284,37.766954,6.9
209,-117.2418,34.0818,22.0
210,-117.058481,34.14522,6.9
211,-117.099091,34.107245,6.9
212,-118.788868,36.13568,6.9
213,-119.3339,46.4711,22.0
214,-120.8507,38.2569,6.9
215,-118.2782,34.1556,13.8
216,-93.498266,47.287206,4.16
217,-119.9675,37.896649,13.8
218,-120.299254,37.809388,13.8
219,-119.953233,37.877667,13.8
220,-88.123827,41.494636,22.0
221,-115.030975,32.705435,6.9
222,-115.126103,32.705428,6.9
223,-115.219067,32.705341,6.9
224,-114.713858,32.736642,4.16
225,-115.54,32.802222,13.8
228,-118.656638,34.587237,22.0
229,-118.556988,37.437921,6.9
230,-118.04389,36.443421,6.9
231,-118.494449,34.318248,6.9
232,-118.413377,34.103931,6.9
233,-117.956667,36.109722,6.9
234,-118.2656,33.7706,13.8
235,-118.09913,33.764741,22.0
236,-118.569167,37.51,6.9
237,-118.523889,37.41416,6.9
238,-118.492778,34.312778,6.9
239,-118.427648,33.918151,22.0
241,-118.590001,37.546036,6.9
242,-118.391327,34.244991,22.0
243,-120.26859,37.584345,6.9
244,-120.31009,37.522065,6.9
245,-120.890856,39.177903,6.9
246,-120.8352,39.2184,6.9
247,-120.076983,38.202569,6.9
248,-120.034072,38.246656,6.9
249,-120.605,37.876111,6.9
250,-121.278784,39.551012,6.9
251,-121.491247,39.531784,6.9
254,-118.1494,34.126,13.8
256,-120.406069,39.077971,6.9
257,-120.596383,39.024801,13.8
258,-120.746651,39.003372,6.9
259,-120.725053,39.000999,6.9
261,-120.537089,38.82881,13.8
262,-120.53176,38.83405,13.8
263,-120.324503,38.982697,6.9
264,-120.378292,38.896511,6.9
265,-120.787366,38.765336,13.8
266,-117.3344,34.2056,13.8
267,-121.492188,39.542985,22.0
268,-121.630077,39.514893,13.8
269,-120.420152,37.695994,13.8
270,-120.4436,37.6697,6.9
271,-121.158443,38.70675,13.8
272,-122.626973,40.646934,13.8
273,-122.446441,40.611858,13.8
274,-121.220198,38.63735,6.9
275,-122.422274,40.717455,22.0
276,-121.047718,37.098671,6.9
277,-114.140222,34.295334,13.8
278,-121.0772,37.0692,13.8
279,-122.467509,40.628115,13.8
280,-122.762553,40.797296,13.8
281,-121.191666,39.330833,13.8
282,-121.270409,39.238996,6.9
283,-117.016566,33.166246,4.16
284,-104.6144,38.2667,6.9
285,-105.8947,37.4594,6.9
286,-105.332495,40.004725,6.9
287,-105.7088,39.6551,13.8
288,-104.964548,39.807275,22.0
289,-104.5747,38.2081,22.0
290,-108.7347,39.1364,6.9
291,-105.6978,39.6919,4.16
292,-108.345556,39.101667,6.9
294,-107.226876,39.57013,6.9
295,-105.202,40.0195,6.9
296,-117.4971,33.8343,6.9
297,-117.6106,33.85895,6.9
298,-117.1831,33.8361,6.9
299,-118.09917,34.004722,4.16
300,-117.95517,33.92493,6.9
301,-117.1889,33.3944,6.9
302,-117.82905,33.9001,6.9
303,-120.4706,37.6508,6.9
304,-106.10467,37.753606,4.16
305,-104.833333,38.824444,13.8
306,-104.816944,38.881389,6.9
307,-104.933056,38.855556,6.9
308,-104.973802,38.841354,4.16
310,-102.2795,40.9505,6.9
311,-108.177545,43.417872,6.9
312,-103.5468,37.9876,6.9
313,-103.2159,38.0647,6.9
314,-102.537915,38.033327,6.9
315,-122.7559,38.7903,6.9
316,-104.487492,37.178979,6.9
317,-107.337483,38.453191,6.9
318,-105.509665,40.376771,6.9
319,-107.539299,38.451753,13.8
320,-105.223804,40.421031,6.9
321,-106.332725,39.878805,6.9
322,-105.534308,40.34408,6.9
323,-105.236032,40.364996,6.9
324,-105.325074,40.365056,6.9
325,-108.044088,39.19366,6.9
326,-108.004777,39.143808,6.9
327,-107.185,40.4856,13.8
328,-108.5069,38.2383,13.8
329,-121.316966,39.048802,6.9
330,-86.476449,31.400255,22.0
331,-120.381883,38.850283,6.9
332,-121.393336,38.652731,6.9
334,-73.4349,41.5826,6.9
335,-72.7942,41.2925,6.9
336,-73.491984,41.659046,6.9
337,-73.5989,41.0289,6.9
338,-73.108976,41.209797,13.8
339,-72.1019,41.4281,13.8
340,-72.471643,42.610683,22.0
341,-118.111059,48.620336,4.16
343,-73.295321,41.44842,6.9
344,-73.1714,41.3833,6.9
345,-72.0458,41.5725,6.9
346,-72.041829,41.555425,6.9
347,-72.693616,41.915312,6.9
348,-73.369297,41.957272,6.9
349,-73.116267,41.798943,6.9
350,-72.579075,41.554944,22.0
351,-72.6524,41.7495,13.8
352,-81.1678,28.4822,22.0
353,-73.120886,41.776109,6.9
354,-72.1677,41.3107,22.0
355,-73.1844,41.1706,13.8
356,-74.131877,41.828814,6.9
357,-72.064935,41.52679,6.9
358,-72.050936,41.538955,4.16
359,-107.6131,36.8061,6.9
360,-114.942666,32.711611,6.9
361,-115.28245,32.699451,4.16
362,-73.208056,44.4917,4.16
363,-75.5371,39.7302,6.9
364,-75.626811,39.600408,6.9
365,-75.50384,39.73886,22.0
366,-75.2341,38.5857,13.8
367,-75.6289,39.7283,6.9
368,-75.546628,39.176222,13.8
369,-76.5389,39.18,22.0
370,-122.4358,48.4558,13.8
371,-80.7644,28.4698,22.0
372,-81.7831,26.6967,22.0
373,-80.1984,26.0686,22.0
374,-80.1253,26.0856,22.0
375,-80.0525,26.7653,22.0
376,-81.3256,28.8419,22.0
377,-80.3308,25.4356,22.0
378,-121.783333,47.699167,6.9
379,-81.492778,27.579444,6.9
380,-73.6805,42.9126,6.9
381,-121.16143,40.07531,4.16
382,-82.635278,27.758056,13.8
383,-82.6977,28.9656,22.0
384,-82.661507,28.003262,13.8
385,-121.092982,38.835182,6.9
386,-82.601759,27.859535,22.0
387,-83.180556,30.376389,13.8
388,-87.2244,30.5661,22.0
389,-85.7003,30.2686,22.0
390,-82.4036,27.7944,22.0
391,-81.7625,33.1427,22.0
392,-82.3878,29.7592,13.8
393,-82.3208,29.6461,13.8
394,-80.47,25.4756,6.9
395,-81.625967,30.364818,13.8
396,-81.5525,30.4172,22.0
397,-80.0677,26.612767,6.9
398,-108.787681,43.219017,4.16
399,-81.9228,28.0797,13.8
400,-81.9229,28.0801,22.0
402,-119.558008,37.071846,13.8
403,-80.780124,28.493232,13.8
404,-84.4,30.4522,13.8
405,-84.200673,30.162304,13.8
406,-84.863869,30.708571,6.9
407,-106.242778,41.835278,4.16
408,-81.0927,24.710833,6.9
409,-93.635,40.0786,6.9
410,-85.091552,32.661976,13.8
411,-84.9222,34.1256,22.0
412,-83.5406,34.7939,6.9
413,-84.1376,31.6028,6.9
414,-85.0805,32.60965,6.9
415,-85.3456,34.2528,22.0
416,-84.4758,33.8239,22.0
417,-85.167786,32.813836,4.16
418,-83.841922,33.320773,6.9
419,-121.59338,39.893491,4.16
420,-81.546165,31.213645,13.8
421,-84.3827,33.9684,6.9
422,-83.501073,34.755269,6.9
423,-84.995585,32.498791,6.9
424,-84.9969,32.5163,6.9
425,-83.2028,33.1403,6.9
426,-83.375475,34.731332,6.9
427,-83.4063,34.7504,6.9
428,-83.3519,34.7133,6.9
429,-84.8986,33.4622,22.0
430,-83.342642,34.681477,6.9
431,-81.145,32.0411,6.9
432,-82.051242,33.562644,6.9
433,-117.5257,34.10345,6.9
434,-120.312033,37.816447,6.9
435,-83.941996,31.847697,6.9
436,-83.940734,31.844708,6.9
437,-82.8219,34.3564,13.8
438,-84.282222,34.883889,6.9
439,-84.08765,34.959153,6.9
440,-84.077367,34.162279,13.8
441,-84.7282,34.1637,6.9
442,-85.065237,31.624501,13.8
443,-97.085758,36.71979,6.9
452,-101.6681,41.2114,6.9
453,-72.035894,44.326335,4.16
455,-112.101852,43.420221,6.9
456,-98.194733,29.87056,6.9
458,-96.963806,33.068473,6.9
459,-70.220851,44.099461,6.9
460,-75.109,43.3121,6.9
461,-112.8764,42.7778,13.8
462,-115.070986,42.913786,6.9
463,-116.8975,44.8367,22.0
464,-115.977858,42.944869,6.9
465,-116.0483,44.5256,6.9
466,-114.78012,42.66701,6.9
467,-114.906172,42.865783,6.9
468,-114.903611,42.841608,6.9
469,-113.885307,45.183368,6.9
470,-114.4033,42.5975,6.9
471,-116.3791,43.2435,6.9
472,-114.836722,42.740542,6.9
473,-114.3553,42.5892,6.9
474,-114.924692,42.767422,6.9
475,-114.885542,42.864267,6.9
476,-111.497326,44.07863,6.9
477,-111.793967,42.53675,6.9
478,-111.748531,42.267774,6.9
479,-111.696689,42.64455,6.9
480,-116.053056,48.084444,13.8
481,-116.953889,47.703333,6.9
483,-116.2977,46.5143,13.8
484,-112.04541,43.491398,6.9
485,-112.062602,43.468398,6.9
486,-112.050953,43.552695,6.9
487,-121.0591,39.0096,4.16
488,-111.205752,43.334849,13.8
489,-116.99859,48.180245,6.9
490,-89.6631,40.5958,22.0
491,-89.4031,39.0586,22.0
492,-89.511161,37.6577,22.0
493,-88.27,41.39,22.0
494,-88.1153,41.4931,13.8
495,-89.496389,39.590556,22.0
496,-89.6786,40.5408,22.0
497,-90.310278,41.726111,22.0
498,-87.8133,42.3833,22.0
499,-88.0629,41.6334,22.0
500,-87.6533,41.8508,13.8
501,-88.858889,37.2094,22.0
502,-89.8544,38.205,22.0
503,-90.08,40.2797,13.8
504,-89.315,41.3028,13.8
505,-90.534021,41.509959,6.9
506,-122.7677,38.8348,6.9
507,-89.0756,42.4511,4.16
508,-118.6867,34.8158,6.9
509,-90.1764,38.6642,13.8
510,-119.257764,46.982514,6.9
517,-88.638761,40.24611,6.9
518,-89.914444,38.425556,6.9
520,-89.6849,38.7412,6.9
521,-88.541331,38.094683,6.9
523,-89.1123,41.3237,6.9
524,-84.646624,30.388517,6.9
525,-89.464872,41.375528,6.9
526,-88.159444,40.312222,6.9
530,-89.602389,39.754803,22.0
531,-89.600512,39.757327,6.9
532,-89.641653,39.806868,6.9
535,-87.731025,42.115589,6.9
536,-88.953114,37.619747,13.8
537,-85.4206,38.7378,22.0
538,-85.965,41.6928,4.16
539,-111.705304,42.603349,4.16
540,-86.1322,41.665,6.9
541,-86.196867,39.711319,22.0
542,-86.4183,39.48517,22.0
543,-86.1667,39.7631,6.9
544,-87.2525,38.5281,22.0
545,-87.1225,41.645,6.9
546,-86.9086,41.7208,13.8
547,-86.76,40.7803,6.9
548,-86.7528,40.6564,6.9
549,-87.4244,39.9242,22.0
550,-87.2472,38.8067,22.0
551,-84.964,38.7795,6.9
552,-85.9714,40.0969,13.8
553,-85.8381,38.2636,13.8
554,-87.604879,37.969116,6.9
555,-87.3275,37.9111,13.8
556,-87.5172,38.0211,6.9
557,-78.8294,35.0986,13.8
558,-111.621491,39.255911,4.16
559,-86.8992,40.048889,6.9
560,-86.0575,40.7551,4.16
561,-87.154472,40.939528,6.9
562,-84.8953,39.8028,6.9
563,-91.1675,43.3359,13.8
564,-91.7781,42.1011,22.0
565,-90.697657,42.069987,4.16
566,-92.859444,42.0474,13.8
567,-91.639167,41.944039,13.8
568,-91.563999,41.671877,6.9
569,-90.4481,41.54,13.8
570,-95.8408,41.18,22.0
571,-93.619499,41.590218,13.8
572,-96.361707,42.299794,22.0
573,-92.6932,43.0563,6.9
574,-91.116667,40.7412,13.8
575,-91.3719,40.3965,13.8
577,-95.3026,42.6736,4.16
578,-93.6089,42.0258,13.8
579,-94.766474,41.444224,6.9
580,-95.0,41.409,6.9
582,-90.4167,42.25,6.9
583,-92.4253,40.7031,6.9
586,-92.476,42.512,6.9
587,-92.4394,42.5267,6.9
588,-91.532705,42.280827,4.16
594,-94.7498,43.2397,6.9
598,-95.315283,41.644542,6.9
600,-95.3153,43.4301,6.9
606,-95.0347,41.9067,6.9
607,-90.665,42.035556,6.9
608,-91.174927,43.023733,6.9
609,-95.148339,43.326083,6.9
610,-92.5228,41.586026,6.9
611,-91.551221,40.971826,6.9
612,-91.0569,41.3917,13.8
616,-92.414873,41.016346,6.9
618,-95.62596,43.08713,4.16
620,-96.169166,43.429444,6.9
621,-95.7261,43.405,6.9
622,-95.144257,43.144585,6.9
627,-92.4636,42.1926,6.9
629,-92.0222,42.1697,6.9
632,-91.26405,41.569128,6.9
634,-91.019456,41.587748,6.9
635,-94.0126,41.3372,6.9
636,-94.3472,41.1136,6.9
637,-95.2569,43.1606,13.8
638,-101.5319,39.7581,6.9
639,-101.038202,39.403001,6.9
640,-100.7619,37.1611,6.9
641,-99.9497,37.7328,13.8
642,-98.8689,38.41,6.9
643,-94.698704,37.072616,13.8
644,-97.521667,37.7903,22.0
645,-94.6456,38.3481,22.0
646,-97.413611,37.5967,13.8
647,-97.874722,38.0906,13.8
648,-95.269167,39.0072,13.8
649,-95.568889,39.0539,6.9
651,-99.763073,37.193787,6.9
652,-96.97193,37.678454,6.9
657,-95.749953,38.193441,6.9
658,-95.4586,37.6953,6.9
659,-97.127211,39.373966,6.9
660,-95.612689,37.037344,6.9
661,-101.058372,39.394414,6.9
662,-98.583436,38.354514,6.9
665,-94.839318,37.507709,6.9
666,-101.705188,39.341622,6.9
668,-99.8417,39.3582,6.9
669,-98.7747,38.513,6.9
670,-95.73155,39.4735,6.9
671,-95.425572,37.923076,6.9
672,-99.893587,38.080332,6.9
673,-94.651389,39.0867,13.8
674,-94.6381,39.1492,13.8
676,-99.308333,38.531667,6.9
677,-99.099984,38.176167,6.9
678,-98.152993,39.03719,6.9
679,-97.68335,38.363411,13.8
682,-100.5289,39.8217,6.9
683,-95.827658,38.633183,6.9
684,-94.960069,38.501719,6.9
686,-95.279742,38.615579,6.9
687,-98.7433,37.6359,6.9
688,-98.856944,38.893333,6.9
690,-101.810082,39.770868,6.9
691,-98.7602,37.9953,6.9
692,-101.751525,38.890552,6.9
695,-99.27793,39.43619,6.9
697,-96.9795,39.7306,6.9
698,-97.4057,37.261372,6.9
699,-97.011,37.2354,6.9
700,-100.8956,37.9703,13.8
701,-82.6176,38.1707,13.8
702,-84.7028,37.7864,6.9
703,-84.71257,37.78831,22.0
704,-85.035,38.7497,22.0
705,-84.5194,38.0794,6.9
706,-84.7247,37.8297,6.9
707,-85.8892,38.1831,22.0
708,-85.9103,38.0525,22.0
709,-85.7792,38.2832,13.8
710,-85.841704,38.223592,13.8
711,-85.702331,38.280278,6.9
712,-88.2211,37.0217,13.8
713,-87.0608,37.7942,13.8
714,-84.2383,38.2049,6.9
715,-88.2692,37.0131,13.8
716,-86.9783,37.2608,22.0
717,-88.775,37.1517,22.0
718,-85.147,36.8691,13.8
719,-86.7911,37.9631,13.8
720,-87.5028,37.6469,13.8
721,-87.5019,37.6461,13.8
722,-84.5919,36.9981,13.8
723,-91.1864,30.4922,13.8
724,-91.1864,30.4922,13.8
725,-93.2911,30.2844,22.0
726,-91.1164,30.2743,22.0
727,-92.261111,30.8439,22.0
728,-91.5425,29.822222,13.8
730,-90.461694,30.005067,22.0
731,-90.1458,29.9472,22.0
732,-92.0792,32.7047,13.8
733,-93.7611,32.5181,13.8
734,-93.9597,32.7047,13.8
735,-90.7225,29.5806,6.9
736,-91.368333,30.726111,6.9
737,-92.272174,30.234627,6.9
738,-91.3556,30.6739,13.8
740,-68.4306,44.5442,6.9
743,-70.201499,44.135332,6.9
744,-70.5525,43.6136,6.9
745,-70.611553,43.687688,6.9
746,-69.967819,43.920486,6.9
747,-70.2544,43.6436,6.9
748,-70.4472,43.4956,6.9
749,-70.203715,44.134572,6.9
750,-70.209378,44.152854,6.9
751,-69.8658,45.4592,6.9
753,-69.710404,44.548544,6.9
754,-69.681841,44.569872,4.16
755,-69.652232,44.534397,4.16
757,-69.583527,44.629517,6.9
758,-70.5583,43.5708,6.9
759,-70.1567,43.7508,22.0
760,-70.602125,43.66687,6.9
761,-69.71828,44.763875,6.9
762,-69.8703,44.9589,6.9
763,-69.9064,45.0703,6.9
764,-68.0026,46.848,6.9
765,-67.9556,46.71,6.9
767,-76.365119,39.323604,6.9
768,-76.6047,39.2663,6.9
769,-76.5268,39.1781,22.0
770,-76.5087,39.4217,13.8
771,-76.221761,39.442836,13.8
772,-76.5636,39.2986,6.9
773,-76.5133,39.2369,6.9
774,-76.629537,39.26604,13.8
775,-75.837679,37.994134,6.9
776,-75.8208,38.4878,13.8
777,-79.413,39.523,6.9
778,-76.6861,38.5444,22.0
779,-77.4644,39.2097,22.0
780,-76.9767,38.3592,22.0
781,-76.1752,39.6572,22.0
782,-76.0769,38.7786,6.9
783,-71.3983,42.2672,6.9
784,-71.0675,42.3908,22.0
785,-70.578,41.9438,22.0
786,-71.446441,42.140028,13.8
787,-71.0792,42.3633,13.8
789,-70.5097,41.7694,22.0
790,-72.6014,42.2086,6.9
791,-72.6097,42.1919,4.16
792,-72.6036,42.2119,6.9
793,-72.594432,42.200592,6.9
795,-72.9561,42.69118,6.9
796,-72.5793,42.5875,6.9
797,-72.864663,42.117112,6.9
798,-73.2058,42.4433,6.9
799,-72.7308,42.5914,6.9
800,-72.48643,42.157896,6.9
801,-72.409521,42.176047,6.9
802,-72.595,42.095,13.8
803,-73.235486,42.336215,6.9
804,-70.9672,42.235,13.8
806,-70.928314,42.542949,6.9
807,-71.1061,41.8653,13.8
808,-83.804505,44.561961,6.9
810,-85.939565,44.259135,6.9
811,-83.571947,44.472624,6.9
812,-85.664462,43.437322,6.9
813,-83.840074,43.644996,22.0
814,-83.676274,44.455518,6.9
815,-83.440722,44.435381,6.9
816,-84.7039,45.0306,6.9
817,-85.629866,43.486618,6.9
818,-85.819968,44.36286,6.9
819,-86.20074,42.910296,22.0
820,-83.7208,44.4631,6.9
821,-86.4447,43.8942,22.0
822,-84.131691,44.661114,4.16
823,-86.3146,42.323,22.0
825,-84.756601,45.766859,6.9
826,-83.628589,43.156746,6.9
827,-84.9025,42.9528,4.16
828,-84.095181,42.658653,6.9
829,-83.1019,42.2947,13.8
830,-83.2581,41.9631,22.0
831,-83.4425,42.5497,13.8
832,-83.3464,41.8906,22.0
833,-83.0381,42.45,13.8
834,-83.2383,43.8264,6.9
835,-83.4569,42.7106,6.9
836,-83.4561,42.7108,6.9
837,-83.1119,42.2739,13.8
838,-83.185,42.1225,6.9
839,-82.4719,42.7642,22.0
840,-83.6422,42.2639,6.9
841,-83.1808,42.1217,22.0
843,-86.256291,45.955014,6.9
845,-86.3289,41.9439,6.9
846,-86.35105,41.839566,6.9
849,-85.6694,41.8436,4.16
850,-85.7505,41.8056,4.16
851,-87.395,46.5789,13.8
852,-88.4558,46.7553,4.16
853,-88.6625,46.7261,4.16
854,-89.2089,46.6964,6.9
855,-88.2189,45.9472,6.9
856,-87.8011,45.5136,6.9
858,-88.125121,45.807956,6.9
859,-88.1958,45.9553,6.9
860,-88.210514,45.990781,6.9
862,-87.802178,45.482084,6.9
863,-87.6494,45.3547,6.9
864,-83.976005,42.068197,6.9
866,-86.235,43.0706,6.9
867,-86.2379,43.0598,6.9
868,-86.366256,43.704076,6.9
869,-84.6319,41.9061,6.9
870,-84.55808,42.71839,13.8
871,-84.657222,42.692222,13.8
872,-87.403579,46.575965,6.9
873,-87.410455,46.571639,6.9
874,-87.392206,46.530598,6.9
875,-84.9411,42.2717,6.9
876,-85.506408,46.351975,6.9
878,-84.895555,42.868611,6.9
879,-84.6014,43.4019,6.9
882,-85.5381,41.9711,6.9
884,-83.1453,42.2081,6.9
885,-86.0558,42.8067,6.9
886,-84.41723,46.37437,6.9
887,-84.333257,45.391984,4.16
888,-84.29497,45.36282,6.9
889,-83.3278,43.4659,6.9
890,-82.9388,43.7217,6.9
891,-85.426,43.8393,6.9
892,-85.8551,42.731,6.9
893,-84.9141,43.4016,6.9
894,-92.1619,47.5306,6.9
895,-94.3592,45.8614,6.9
896,-93.6528,47.2611,22.0
897,-92.293897,46.666768,6.9
898,-92.448619,46.726627,6.9
899,-94.369094,45.975013,6.9
900,-92.151711,46.735331,4.16
902,-92.421733,46.709126,4.16
903,-94.3775,46.305,4.16
904,-92.3333,46.655,6.9
905,-91.7639,47.9344,6.9
906,-93.2501,44.8108,13.8
907,-94.1408,45.5756,6.9
908,-93.254163,44.982359,6.9
909,-93.1117,44.9314,22.0
910,-93.042,44.781,13.8
911,-92.7786,45.03,22.0
912,-93.8493,45.3338,22.0
913,-92.6333,44.622,22.0
914,-92.516912,44.5692,4.16
915,-93.2753,45.0203,13.8
916,-94.61564,43.988158,6.9
917,-94.0009,44.1967,4.16
918,-96.043252,46.290641,13.8
919,-95.932794,43.63711,6.9
920,-95.379722,45.889167,6.9
921,-95.602777,45.314444,6.9
922,-93.0504,43.866,6.9
923,-94.101667,43.6375,6.9
924,-93.790522,45.041378,6.9
925,-95.843333,46.8175,6.9
926,-93.5781,45.3158,6.9
928,-94.4647,43.6579,6.9
929,-94.1582,44.7709,6.9
930,-90.357222,47.750278,6.9
931,-95.53455,44.811685,4.16
932,-92.935,47.4294,6.9
933,-94.368433,44.895741,6.9
935,-92.9848,44.2718,6.9
936,-94.219697,44.106888,6.9
938,-94.53515,45.128164,6.9
939,-96.201944,43.654444,6.9
940,-95.792118,44.446585,6.9
943,-93.295137,45.877088,6.9
945,-93.5731,44.5431,6.9
946,-94.4581,44.3159,6.9
947,-92.979042,45.510601,6.9
948,-93.23,44.0833,6.9
950,-93.587244,45.569468,6.9
952,-95.1178,44.5431,6.9
953,-94.725191,44.298116,6.9
956,-96.179176,48.114262,6.9
958,-92.540951,47.522428,4.16
960,-95.4429,44.0399,6.9
961,-95.053236,45.121705,6.9
963,-95.609234,43.63349,6.9
964,-93.2081,45.601,13.8
965,-93.558447,45.296797,13.8
966,-94.009673,45.229073,6.9
967,-88.4919,30.34,13.8
968,-88.7461,32.2925,6.9
969,-89.0286,30.4392,22.0
970,-90.9306,32.2831,22.0
971,-90.21297,32.356954,13.8
972,-90.562662,34.1845,6.9
973,-90.4211,32.8458,6.9
974,-88.8054,30.8889,6.9
975,-89.3004,31.528,13.8
976,-89.08555,32.030155,6.9
977,-94.58926,37.361315,13.8
978,-94.4778,39.1306,22.0
979,-93.9348,38.3114,13.8
980,-94.5606,39.1228,13.8
981,-92.2206,38.5935,6.9
