HID,Longitude,Latitude
51121020900317,-80.3407406336848,37.113791201395
51121021300481,-80.31514057443991,37.303508467138
51121021300473,-80.27289889897341,37.3009020790245
511210207001103,-80.4028567507676,37.200309554945605
51121021300475,-80.2928244611219,37.2990136422445
51121020300593,-80.4460589990842,37.2315839169486
51121021300482,-80.33428377410421,37.3015231352964
511210207001111,-80.40992516201759,37.200464258974705
51121021300468,-80.32516492050509,37.2956658335026
51121021300462,-80.29071466763041,37.2911666979927
51121020300598,-80.4533257587159,37.2322163615002
51121020300590,-80.44521951314529,37.2316318708124
51121021300450,-80.3629159504942,37.294852611361
51121021300451,-80.45056073322591,37.291152422488295
51121021300455,-80.3621103379477,37.2972207600115
51121021300495,-80.31048220313959,37.3033738999831
51121021300480,-80.27952101761998,37.300089560953104
51121021300460,-80.34641448064609,37.2983280430594
51121021300469,-80.27774833874241,37.2969306079886
51121021300418,-80.3414791973659,37.2900167309014
51121021300464,-80.29116411237841,37.2978458789306
51121021300498,-80.44021971950791,37.2975708815014
51121020300596,-80.4470849080621,37.231511237827604
51121021300463,-80.2909583447888,37.2977165753844
51121020300595,-80.4470188278069,37.2312872449139
51121021300487,-80.3148269738813,37.3003597391238
51121020300599,-80.4542500501912,37.2324381093172
51121020300594,-80.4471854284778,37.231436137776605
51121020300591,-80.4458012865636,37.2313939187193
51121021300478,-80.2772504945694,37.300044731979604
51121021300484,-80.3090996464289,37.3005168519093
51121021300419,-80.3463695410057,37.2891245934229
51121021300415,-80.293743881122,37.290636211103795
51121021300420,-80.4283636401278,37.2907103114092
51121021300488,-80.2913896781239,37.314911740228794
51121021300459,-80.3604150554305,37.2969215847361
51121021300499,-80.4277729683673,37.3106986854558
511210203001841,-80.42647887325592,37.277570870176895
51121021300456,-80.26013563853421,37.3068444778862
51121021300486,-80.3144452464003,37.302118941915005
51121021300485,-80.3067273663585,37.3001809060639
51121021300470,-80.2945282427483,37.2965681298311
51121021300465,-80.2932492347471,37.3028114332987
51121021300491,-80.2885413418844,37.3163857472719
51121021300461,-80.4138937866033,37.2979778608884
51121020300597,-80.4536861624922,37.2321523458611
51121020300665,-80.45356361972149,37.2315967719131
51121020300660,-80.4237921530874,37.2330596598729
51121020300661,-80.4240895853041,37.2329342711177
511210205001431,-80.39315435946891,37.2709439528565
511210207001198,-80.4034725886033,37.1967802502947
511210202011400,-80.437533382555,37.21303630289611
511210202011403,-80.4372426712326,37.2128936877995
51121020300668,-80.45305631668259,37.232405783308295
51121021300496,-80.31017472693509,37.3031793318563
51121021300497,-80.318758634299,37.3032090851814
511210207001195,-80.40343223518809,37.1998195303846
511210207001193,-80.40247278325859,37.197096905368795
511210205001432,-80.3818248305632,37.2713943359608
511210205001430,-80.38778364454001,37.271317906673495
511210207001196,-80.4031136311057,37.199554373214795
511210202011402,-80.4371633884833,37.212868614063794
51121021300493,-80.26380980250009,37.3045150231486
511210208001026,-80.3942342370009,37.1785912998237
51121021300494,-80.28084958529571,37.3046638468778
51121020300664,-80.4535663747583,37.2310797935413
511210207001190,-80.4021499485052,37.1982302108829
511210208001029,-80.3560611010213,37.18041407506279
511210208001028,-80.3943350531719,37.1781954631876
51121020300667,-80.4531446075501,37.2324245742775
51121020300666,-80.45334163994909,37.2320626205084
511210208001027,-80.3942329593705,37.178747258155205
511210207001192,-80.4020492952757,37.19739590963871
51121021300490,-80.26809772971741,37.3156407497242
511210205001434,-80.3922718522787,37.2721448734337
511210207001197,-80.3905300516101,37.199549492132604
511210207001194,-80.40271376096729,37.199766989408296
511210205001433,-80.39262842556029,37.271438832638204
51121020300663,-80.4914327643952,37.232890170503396
51121021300492,-80.3923778926763,37.316036090928705
511210208001025,-80.3938900074802,37.1788396896928
511210207001199,-80.4047346425247,37.197899288079704
511210207001191,-80.40215008677829,37.197919633720005
51121020300652,-80.4320631372542,37.2328059075415
511210205001425,-80.39051737339109,37.2708988302553
511210205001424,-80.3885424962437,37.2711684094726
51121020300662,-80.4911491914647,37.2329464415387
511210208001038,-80.3979181742179,37.181073018714706
51121020300656,-80.42040450599559,37.2341525645478
511210205001428,-80.3896903636026,37.2711629991231
51121020300658,-80.4210897991913,37.2338612209467
511210208001032,-80.4046098722087,37.180915987156204
511210205001426,-80.3927987704277,37.2714015282665
511210208001035,-80.3966353405128,37.181209477151796
51121020300651,-80.42477384186141,37.2332585589006
51121020300649,-80.4464987585315,37.232469566610604
51121020300659,-80.42083893351621,37.234411763682296
51121020300653,-80.432122380901,37.2330054223782
511210205001443,-80.3406285222646,37.2639788243473
511210205001445,-80.340905846553,37.264515773380104
511210205001427,-80.3928806271035,37.2713920794299
511210205001439,-80.3868401245052,37.2731462876829
511210208001034,-80.3968354659584,37.1802836704009
511210205001429,-80.3890929071332,37.271342508991204
511210202011401,-80.43809799636341,37.213480622445395
511210205001442,-80.3406764928422,37.2622055334015
511210208001039,-80.37196121526969,37.1820751444671
511210205001444,-80.34077814022821,37.2646366125178
51121020300657,-80.4213478773792,37.2330285546725
511210208001033,-80.3972344564834,37.1806767522983
511210208001044,-80.4020788887845,37.1823125129816
511210208001030,-80.35626719875191,37.1804580711751
51121020300654,-80.4221789382412,37.233020269216496
511210208001037,-80.3971246091366,37.181579106175
511210208001031,-80.4057579290764,37.181894826979
511210205001440,-80.3406065358105,37.2621122137865
511210208001040,-80.37154292736429,37.1822746675013
51121020300650,-80.4240368070687,37.232536575981
511210208001041,-80.36997825620459,37.1810563525494
511210205001441,-80.3401473768147,37.262542105513894
51121020300655,-80.4218939989185,37.2333846340762
511210208001036,-80.3968136323073,37.181144096052705
511210208001042,-80.4050925631869,37.181690915393204
511210208001006,-80.4030417631227,37.1776206203037
511210208001005,-80.4030258557472,37.1770055840964
511210208001010,-80.37782241199079,37.1792652645825
511210205001451,-80.3438168415559,37.268876879105
51121020300639,-80.42049791825579,37.234409426324795
51121020300642,-80.42061001051151,37.2328208641609
51121020300640,-80.42031763667029,37.232773294611505
511210208001011,-80.37843038854191,37.1792268183774
51121020300647,-80.4465128480071,37.2333019118498
51121020300643,-80.4214102356515,37.23305427223
51121020300644,-80.4220771388523,37.2331751950848
511210205001448,-80.34309317003321,37.2667215062304
511210208001008,-80.3776633844643,37.179163814763896
51121020300636,-80.4216431903564,37.2318499246504
511210205001450,-80.3433110260323,37.268177450833605
511210208001007,-80.4029581892216,37.177109370195204
51121020300638,-80.4205776174353,37.234002714112
511210205001452,-80.36982692439429,37.265801676814704
511210208001004,-80.40333829646029,37.178038454260296
51121020300646,-80.4230655734535,37.2334427823588
511210205001436,-80.3867861218375,37.2726682219426
511210208001012,-80.40815130619559,37.17897552199079
511210208001003,-80.40328075866941,37.179283340249796
511210208001045,-80.4025183304323,37.182873346609
511210205001447,-80.34202635053092,37.26582953443771
511210205001454,-80.3720864431112,37.265871092550896
51121020300645,-80.4227694314111,37.2333295246268
51121020300641,-80.4200643283771,37.2328775574899
51121020300648,-80.4468485595262,37.2318340634258
511210205001455,-80.370195950023,37.2659497963997
511210208001009,-80.37671594128629,37.17895127570579
511210205001456,-80.3720846651024,37.26566795482
511210208001043,-80.4045236201935,37.1817870603484
511210205001438,-80.3867220205691,37.272337170305704
511210208001046,-80.4026194952848,37.1823882076672
511210205001435,-80.392511585329,37.2718556983104
511210205001453,-80.3734411299706,37.2667657273064
511210205001449,-80.3428095879922,37.26716671229671
511210208001013,-80.3751090564252,37.1803409801733
511210205001437,-80.386264491425,37.2715164555448
511210208001016,-80.37483765087629,37.178841215923796
51121020300629,-80.4480922945095,37.2325763071152
51121020300634,-80.42086752614321,37.2326622729838
51121020300633,-80.41960237774259,37.2326462017695
511210208001015,-80.3749579195953,37.179706104449004
51121020300628,-80.4452822631298,37.232392680995005
511210206001298,-80.3918912392945,37.2376004956826
511210206001294,-80.3947792426193,37.2376469098502
51121020300631,-80.44678507982941,37.2334957345755
51121020300637,-80.42055058000379,37.2328029550583
511210206001299,-80.39248569000529,37.2373166529114
511210205001466,-80.4061624720035,37.2662185192249
511210206001293,-80.3948495664833,37.23820161452
511210206001290,-80.3944459464731,37.2371442916466
51121020300630,-80.4468492606157,37.233213633596
511210206001292,-80.3950353905815,37.2374188691466
511210205001463,-80.40773491678209,37.266761479328
511210208001019,-80.3737697047155,37.1788967679424
511210208001024,-80.39400146127959,37.1778648608851
511210206001291,-80.39476134620492,37.237343298899205
511210205001446,-80.3419131552412,37.265485428994005
511210205001467,-80.4060971673952,37.2660361588098
511210205001465,-80.40611041089959,37.265979988995
511210205001462,-80.40811564694549,37.2668631404079
511210208001020,-80.3751051812839,37.178262359729295
511210205001464,-80.4076122839057,37.2661690565025
511210205001460,-80.3731507140966,37.26622613691671
511210206001295,-80.3946278428067,37.2373200001054
511210206001297,-80.3926508964027,37.2375998168189
511210205001461,-80.4080275306568,37.2667484260417
51121020300635,-80.42135347898599,37.2326239286794
511210208001021,-80.3717666965764,37.180195069707295
511210208001014,-80.37364950520791,37.179020355990296
511210208001022,-80.3719460965752,37.179875619193
511210208001018,-80.3744748863542,37.178027137118
511210208001017,-80.3749763052652,37.1789311200222
51121020300632,-80.4479492084039,37.23269846849271
511210206001296,-80.3947059078885,37.2376838423096
511210205001459,-80.3700609172668,37.2657676587635
51121020300627,-80.4462807704583,37.23231035857479
51121020300626,-80.4223699974343,37.2327752950968
511210202011439,-80.4676082412025,37.2151229723496
511210205001471,-80.3994692835513,37.2669956788936
511210202011442,-80.4677182384085,37.214869134332105
511210206001285,-80.40272978167592,37.2374430019804
511210205001476,-80.3964449731357,37.2684958321514
511210206001287,-80.4027191414532,37.237820887013
511210205001477,-80.3974244395818,37.2680694313087
511210205001472,-80.39991558409841,37.2670802039132
511210202011438,-80.4672507362961,37.2149809457834
511210206001281,-80.4019970592349,37.237683492737496
511210206001286,-80.4024206297414,37.2377897198864
511210206001289,-80.4033713314153,37.237957489500396
511210202011446,-80.4548654318066,37.2164867283355
511210205001468,-80.3982038662724,37.2658077499378
511210205001457,-80.3719107862586,37.265754408130704
511210202011440,-80.4680018966686,37.2149078245315
511210205001458,-80.37165449241421,37.2659350673991
511210202011445,-80.4543499982972,37.2165333205878
511210208001023,-80.3939218097868,37.18067982383071
511210205001481,-80.3943234472934,37.2697362086051
511210206001283,-80.40263892449059,37.237609038042706
511210205001478,-80.3959176304216,37.268550756395
511210206001280,-80.4024131570235,37.2379911469669
511210205001473,-80.3981636563232,37.2677423855289
511210205001475,-80.3959384071377,37.2681311830073
51121020300692,-80.4412675601949,37.2325768014255
511210206001282,-80.4027948660731,37.2379691497137
511210205001470,-80.4004869435643,37.2665720779765
511210206001277,-80.3850865196142,37.237739913824
511210202011437,-80.4676413674773,37.21569227890121
511210206001288,-80.40113631589591,37.237689475728004
511210206001284,-80.4033801970045,37.237717014264895
511210202011443,-80.4547809734232,37.215603127117895
511210206001278,-80.4020122382032,37.2374435423567
51121020300697,-80.4408052703405,37.2340329934951
511210202011431,-80.4356828176294,37.215218052867705
511210205001484,-80.4185917237333,37.2765899443843
511210205001483,-80.36102957910029,37.2731580823019
511210205001487,-80.4181695189129,37.27635138894279
511210202011432,-80.43658328954001,37.2146822489104
511210202011435,-80.4428751384946,37.214427407483896
511210206001275,-80.3851962072656,37.2378941666782
51121020300698,-80.44006940932091,37.235217121024796
51121020300690,-80.4350292686476,37.233803071469204
511210206001273,-80.3809224704807,37.238834328098996
51121020300699,-80.4399717438155,37.235206216109994
51121020300695,-80.44048155649101,37.2329785446397
511210202011433,-80.4367640274253,37.214415712241504
511210202011441,-80.4678943562781,37.214909663027
511210206001279,-80.4020831848772,37.237849685547
511210205001489,-80.4167151131964,37.2759323674185
511210202011444,-80.45510722569341,37.2159172956836
511210205001482,-80.3620396607743,37.2727531492138
511210205001486,-80.4182144499156,37.276356158179
511210202011434,-80.4430064360823,37.2143966007309
511210202011436,-80.4674817180267,37.2147337859223
511210205001488,-80.4186137537328,37.276605382049496
511210202011430,-80.43680532989892,37.2145219345987
511210206001271,-80.381367752766,37.240431799275
51121020300693,-80.44091101348191,37.2333512747317
51121020300694,-80.441421438998,37.233189553128206
511210202011447,-80.4550161958457,37.2161529694245
511210206001270,-80.3799791465016,37.2404422234994
511210205001485,-80.4181559327652,37.2764489974206
511210202011428,-80.4360370443974,37.2151326787466
51121020300696,-80.44038138356879,37.234279387474295
511210206001274,-80.3851030314612,37.2379630335337
511210205001480,-80.3946776732104,37.269353080289704
511210206001272,-80.3805505249306,37.2354798221246
511210205001474,-80.3985251293093,37.267629470538004
51121020300691,-80.4348117799162,37.2334260493649
511210206001276,-80.3854417899196,37.2376714332414
511210206001261,-80.38097453793509,37.2387356682394
511210208001001,-80.4036315005381,37.1804339201307
51121020300680,-80.4899638065378,37.2334227907306
511210202011426,-80.4361184479614,37.2147052589705
51121020300686,-80.4345247918663,37.2320234182552
511210202011429,-80.43780355374349,37.2143851877169
511210206001267,-80.37746590135801,37.2414216536313
51121020300681,-80.48990701545391,37.2332781756883
511210205001479,-80.39523072627891,37.268559895980296
51121020300685,-80.43452328865371,37.2325963605301
511210206001265,-80.38057592737921,37.2381217052659
511210206001269,-80.3807627354742,37.23585261760461
511210206001262,-80.37980363811741,37.2365454808
51121020300689,-80.4348745724805,37.232928978509605
511210205001496,-80.393466957933,37.2762416737197
511210202011422,-80.43631310073991,37.2145635947115
51121020300687,-80.43425653582109,37.2322387848273
511210208001002,-80.4035822614727,37.179101234282896
511210206001264,-80.3778811275497,37.2411469701679
51121020300688,-80.435011094812,37.234230783021495
511210205001492,-80.4182630128265,37.27645578748329
511210206001268,-80.37898037469459,37.2413329679258
511210205001491,-80.4187734132542,37.276879375614705
511210202011421,-80.4356629362083,37.2146407567575
511210205001490,-80.4180478758368,37.2763927391073
511210202011420,-80.43595111300691,37.214836675589794
511210202011425,-80.43853265526171,37.2141939512439
511210202011424,-80.43557955812679,37.214814316061705
511210202011427,-80.43823268653871,37.2141506055257
511210205001469,-80.40073043420091,37.2660312249335
51121020300683,-80.4258073172935,37.233921965903896
511210205001495,-80.39410414937859,37.2758892098259
51121020300682,-80.4901733556004,37.233211075613
51121020300672,-80.4515430905722,37.2342184666269
511210202011412,-80.4387013372048,37.2144825754679
51121020300673,-80.45180433347241,37.2342832078072
511210202011406,-80.43818530771841,37.2132287082804
511210202011407,-80.43808716720321,37.2134618665007
511210202011404,-80.4381343752655,37.213849546312396
51121020300675,-80.4519875792883,37.2347969193383
511210202011411,-80.4382671083099,37.2150722852943
511210206001266,-80.38143475156551,37.2389648752754
51121020300669,-80.4520908468366,37.2342674530392
