TID,source,target,longitude,latitude
61,171518389,171518386,-80.41953380105363,37.155733162939605
62,171528344,914987578,-80.27142866746634,37.13685617447523
63,24867155,171521383,-80.4207978904017,37.24004097438651
64,171522435,215640377,-80.48392055022694,37.27946894035765
65,171526554,171526553,-80.37575595768965,37.20597550874346
66,171514168,979752626,-80.50281804119402,37.13723316857253
67,914990887,335461714,-80.35596,37.09163
68,171510169,848895324,-80.56993019669689,37.19601032981293
69,275512837,275513002,-80.4219779169456,37.199858195617004
70,918459958,918459960,-80.36238,37.05429
71,243540869,914988928,-80.54945,37.08473
72,171512888,171517566,-80.41534552184072,37.08843079371078
73,171522972,171523017,-80.41692325494661,37.25576181831391
74,24884783,275213877,-80.32015789495752,37.2681066389935
75,171518798,171518802,-80.39120326043212,37.14875406906395
76,171524546,171524589,-80.29518059735413,37.074118209402606
77,171516511,915013447,-80.4669889797005,37.11181692484624
78,171535026,915025532,-80.34690495874631,37.297716565564485
79,914977239,914977470,-80.47764189969766,36.99970710204576
80,171530644,171530134,-80.21763221029121,37.16513736887852
81,171526301,171525998,-80.32239066610266,37.158634326864544
82,171530243,171530246,-80.25261128514083,37.21778389979031
83,171515672,916251946,-80.48978000000001,37.19043
84,24866150,171516662,-80.42996072136347,37.10498215000525
85,915004925,915005002,-80.31909023918917,37.102124644227125
86,171520677,215650738,-80.3945877308948,37.18467437460755
87,275500501,915024003,-80.37621171017598,37.243641874445295
88,915032307,915032308,-80.52674,37.23288
89,171518330,171518341,-80.40673677257939,37.142772495497994
90,916269522,917754534,-80.53469121448126,37.048385342828404
91,915003558,915003557,-80.35964,37.03091
92,216616351,24864567,-80.44015789158564,37.02952260287947
93,171531103,915036606,-80.20469,37.17803
94,914992488,914992487,-80.46333716566569,37.052013852771545
95,171519020,171519060,-80.4493049558154,37.19965633942036
96,171530087,335463138,-80.23405785560145,37.17819886640668
97,171519752,171519748,-80.44666955774814,37.22395263633187
98,916282551,171522919,-80.4370780758623,37.29780277254149
99,335456140,335456104,-80.43588000000001,37.24347
100,24880875,335462612,-80.28309834404031,37.16868959677586
101,24880469,915035990,-80.36826360858969,37.190454965112885
102,964740760,171516716,-80.43415408998987,37.11595733949956
103,171510467,915031387,-80.57372,37.22374
104,171519107,243541574,-80.44058736396416,37.17032983063753
105,276016184,24880505,-80.35682493841853,37.18900889943413
106,171517649,171517651,-80.42000401036155,37.119943782519066
107,914975967,171529044,-80.23194400049454,37.13387616895013
108,171520258,915035777,-80.4291133573808,37.18343202027021
109,171535835,918459970,-80.24428692073934,37.282258801240104
110,171514409,915017864,-80.49319306514619,37.16633465784372
111,171513747,916271086,-80.50302264156666,37.098953867972206
112,915045149,915045148,-80.22193710768326,37.24342642733021
113,171524810,918459968,-80.3597549073295,37.11348928562471
114,171528595,335462864,-80.25387735632837,37.107253233505865
115,916282551,171522919,-80.39445772050428,37.315094412565145
116,24863778,918459954,-80.53234158750216,37.00285201894711
117,914990713,914990651,-80.39452831246777,37.0652911721499
118,171523107,171523275,-80.40477028354604,37.26473928276328
119,918466682,914978166,-80.3942,37.08163
120,243540755,275987920,-80.19644,37.22914
121,171514434,171514528,-80.48406163444311,37.13276845925872
122,1004420025,171535893,-80.26214092774218,37.326320895198265
123,171522435,171515571,-80.51109594045224,37.258104054704006
124,275500967,171522995,-80.423263290668,37.26973708574291
125,171517239,914993038,-80.43516759860407,37.134507046317786
126,171522303,171522290,-80.39393080547181,37.23527529124985
127,916270663,916270664,-80.51145892751445,37.016646047280325
128,918459968,915001479,-80.3457,37.11384
129,275978585,275978584,-80.40399062551461,37.125224722735155
130,243541974,915024554,-80.52814000000001,37.159859999999995
131,171530589,171530607,-80.20259,37.11622
132,851480000,24865973,-80.51923131579612,37.189699802055415
133,275505811,948259918,-80.40265003751402,37.19453691418667
134,1045479724,1045506955,-80.41894474850875,37.216327932653435
135,915037468,915037469,-80.29091,37.188140000000004
136,850872578,850872579,-80.35885,37.1476
137,171513366,918466668,-80.52516474302344,37.11272004078828
138,338859122,335458787,-80.29876,37.27994
139,24867173,851480951,-80.41270827193307,37.25249518346519
140,335464604,171515031,-80.54392023265474,37.207635224989275
141,24864191,918466669,-80.5124082789812,37.07748441292199
142,171518089,171518092,-80.42367469867521,37.13522730007302
143,915014676,915014677,-80.52249137987528,37.048674453546106
144,24881522,171530405,-80.23029913807109,37.21637263521019
145,24867178,24867183,-80.40262639208201,37.21898443985507
146,916276323,916276324,-80.4591599619915,37.203140944695015
147,335454709,335454711,-80.38919622726493,37.205734330770554
148,171522543,915020678,-80.44853607401542,37.2531652167864
149,243541934,275984008,-80.54953,37.16799
150,335458060,335458083,-80.42095166971426,37.2922978058649
151,335463598,24866080,-80.46767490075004,37.16947325116384
152,243540404,171527271,-80.35297324828451,37.22003410871568
153,171529663,916277037,-80.28107646967757,37.24115783910859
154,171522729,171522620,-80.4507124664114,37.27129232203474
155,171524156,914998263,-80.35074,37.0711
156,914998277,914998322,-80.42678514395574,37.06359879674155
157,918469870,915001877,-80.26981732824113,37.125575156596156
158,171516875,171516880,-80.45510490361207,37.13142683421273
159,243540997,275173902,-80.43804,37.2793
160,171517121,24866211,-80.44968442526415,37.16347774131856
161,335461847,916276302,-80.23429839641076,37.19541042162129
162,918466675,918466673,-80.45881704063561,37.03511678571668
163,916276350,916276354,-80.56704018373613,37.246833468738416
164,275214060,976095127,-80.26850782658661,37.308251333800726
165,24866943,243541749,-80.41845939995737,37.175558582057434
166,275502508,171521604,-80.41533227433086,37.23166042093177
167,171512510,275990025,-80.41723965588447,37.009291126735086
168,215648577,215648360,-80.35587,37.24812
169,171535026,171535137,-80.31710253357946,37.304930981696785
170,171515958,171515970,-80.49951384178868,37.224906383299725
171,171516067,171516365,-80.4800388916711,37.23525868418358
172,335459579,335459572,-80.44705637759179,37.0676580131813
173,24866873,275506167,-80.4311422737522,37.21346040220835
174,171525318,171525344,-80.35246527006608,37.139801142952955
175,979687306,171525726,-80.31144783655827,37.12651684433895
176,917773879,917773880,-80.23528926944353,37.24439106530625
177,171525837,171525838,-80.33549481477516,37.141416455032115
178,914991009,914990989,-80.39287030969288,37.093095422115624
179,171529258,171529338,-80.27005,37.17512
180,171518043,171518042,-80.39388541875852,37.12860807128934
181,171525944,915021383,-80.34746375305232,37.17448488659783
182,171534835,171534665,-80.35119,37.27929
183,335454355,171519955,-80.42850660479509,37.235259557231245
184,919513996,916269279,-80.328,37.042840000000005
185,915043449,335458134,-80.39671197921986,37.27809634071858
186,338858845,24866859,-80.44012132664257,37.23089838795661
187,24880604,171527092,-80.36860132114545,37.242428927856004
188,24865605,851480000,-80.53325904553229,37.178714649686775
189,915039336,171529547,-80.30247440485564,37.23409202572814
190,171517449,171517446,-80.42624068014148,37.15186550530559
191,171531204,171531244,-80.20387173826461,37.20467998603994
192,335463568,243541443,-80.42376627905024,37.185037024731756
193,171519590,171519577,-80.46383,37.24716
194,976097049,976097048,-80.37438,37.11483
195,921332483,335462924,-80.45172579128128,37.11972212595977
196,171522036,171526844,-80.38812670182779,37.22028404634701
197,922394297,338857579,-80.43289,37.156690000000005
198,215652765,275501081,-80.4226448686772,37.245346038154
199,171534663,916253003,-80.36282475959085,37.27411304479378
200,24880451,918459964,-80.37402785324642,37.19004697828632
201,24883486,24883444,-80.19817825693829,37.23312341959827
202,918469861,916269111,-80.30795,37.09194
203,171521914,171522169,-80.39810384715474,37.23003068319207
204,171513638,338857623,-80.51471657883916,37.15330862035196
205,171517984,1084043537,-80.39383500282668,37.114202518140196
206,24866520,171518491,-80.4090265432462,37.151368399684905
207,171515797,171515791,-80.49169874180788,37.205915300688424
208,171509824,24862148,-80.57343492899346,37.0900587002908
209,338858916,338858919,-80.4598998808124,37.21632341721306
210,171531103,915036606,-80.20469,37.17803
211,171524941,917756031,-80.35697752109473,37.125593196730655
212,850872572,950089888,-80.36438000000001,37.146679999999996
213,171534853,957598842,-80.32551992480707,37.26139396210311
214,171517508,914996701,-80.42255075224766,37.09412933644342
215,171519501,171519631,-80.45210706132329,37.23214087128137
216,171524775,171524776,-80.37764877490432,37.127383629738375
217,171523254,171523255,-80.40097,37.25756
218,171518915,24866698,-80.38747636500361,37.16027297074914
219,918464447,915003607,-80.37594265894073,37.02681660479204
220,1135213064,171522632,-80.46069082490595,37.28647716538926
221,171511741,919845027,-80.48043952089081,37.05611308874549
222,171524025,918466678,-80.3832962945744,37.07860596856621
223,171511585,918466688,-80.47227913752636,37.03092683698191
224,1045480232,1045480233,-80.41171800706348,37.2019512937404
225,335455020,335455035,-80.43238354249532,37.16529263760493
226,171510091,915037661,-80.60678823544595,37.23414684954037
227,215649360,215649380,-80.38950602972349,37.245979427077565
228,24864062,919930582,-80.5388783432558,37.06152315834261
229,275450847,917381374,-80.43475515727272,37.24960702855814
230,915026558,171526861,-80.3770034013146,37.21301790682846
231,171519485,338858348,-80.44918365056499,37.21569656512258
232,914997468,918461177,-80.54076846749471,37.01577939666125
233,915025255,915025256,-80.36171,37.26128
234,915044033,915044034,-80.29105,37.149770000000004
235,171521585,171521598,-80.41688333980657,37.25051571522866
236,886006124,914976203,-80.49860683051033,37.12351098908161
237,171510169,848895324,-80.57914,37.18969
238,979695108,979695109,-80.31645,37.202690000000004
239,171525998,171525944,-80.33738908462408,37.166028161533816
240,275512847,275512918,-80.42365341217463,37.192107416208245
241,24863203,275156503,-80.58993384885663,37.241487913755925
242,171513169,24862337,-80.5484956745463,37.105015353168305
243,917379446,917379448,-80.49703000000001,37.0435
244,215675251,1063304280,-80.54658684070722,37.16460203569354
245,917380089,917380091,-80.4271288443623,37.016346842486314
246,171534538,916277190,-80.36985884812262,37.28439559474314
247,24880074,880294699,-80.37486467096375,37.13457204682512
248,171517641,171517646,-80.4245072697983,37.12749679248019
249,171511707,171511865,-80.48683096357473,37.082511883302665
250,171521168,171521165,-80.40651199592506,37.21206517324632
251,918459957,914987132,-80.31,37.06812
252,24864640,171512190,-80.45762411136037,37.069882713048464
253,914985601,914985602,-80.47336994871803,37.125053247424944
254,171518957,275496976,-80.46077,37.18752
255,915028131,915028132,-80.51376191613159,37.22849142605683
256,24866427,24866423,-80.41511795620683,37.14141855344737
257,215647870,24880605,-80.36375614970974,37.209282695211215
258,171530537,171528747,-80.22125622865363,37.107878878896436
259,171518461,171518447,-80.42156528737185,37.1667746164096
260,171527789,171527769,-80.29581415671916,37.11260156896206
261,171514011,915005244,-80.47903027360996,37.10893387855271
262,950090254,950090255,-80.40685038843787,37.16916282495886
263,171518661,171518722,-80.39823462276613,37.14052788922883
264,24870076,24870077,-80.41510016604826,37.264565648879
265,171510379,171510459,-80.55908838635719,37.211985101652715
266,171516276,171516243,-80.4753409415448,37.22171341922023
267,914978161,914978162,-80.54182991284472,37.07993830707443
268,171522383,275500067,-80.38152018011397,37.2504638296269
269,171514311,915040275,-80.49309996061608,37.14269537244887
270,171520360,171520363,-80.40691608055056,37.18189000936634
271,851472970,171516812,-80.43236556436337,37.12616532941757
272,338858530,338858800,-80.42880149623103,37.246753335940916
273,171516958,171514631,-80.46849106645409,37.158482053467715
274,851480000,24865973,-80.5288131638826,37.183825712576315
275,171522090,171522092,-80.40162552480585,37.2363096056384
276,922324469,922324470,-80.38339,37.138729999999995
277,171511326,918464436,-80.50096132593761,37.02009180018018
278,216610569,216610570,-80.36343111187955,37.23428567753968
279,171510846,919928254,-80.48597880420661,36.995756755892785
280,914993114,914993115,-80.25001063626875,37.129966482817025
281,171527419,919930579,-80.32247,37.19045
282,24884783,215648672,-80.31035709032142,37.27439989597545
283,914990887,335461714,-80.35230117329962,37.090214940955626
284,171517219,171517220,-80.43795,37.14135
285,1045448553,1045448554,-80.43123712041458,37.17368966321339
286,914979212,916269110,-80.28118424365198,37.087528055702165
287,171526422,171526453,-80.38203580384773,37.187450847329345
288,171511535,171511543,-80.47027806399076,37.01839243937302
289,914991841,918508169,-80.29666128561666,37.1442271156424
290,915018388,171526481,-80.37694982821422,37.175924812198055
291,24866297,171518107,-80.4181385691791,37.12841082795235
292,171512360,171512390,-80.42299760552795,37.052660734910255
293,171512530,171512640,-80.4080490900741,37.01872407337993
294,918455861,915040735,-80.4758,37.24069
295,171528823,918458221,-80.24214984828046,37.157420254501794
296,171526977,171526958,-80.37144,37.22403
297,171529530,171529532,-80.29104817219469,37.22579174332806
298,171520125,1062903881,-80.42333184624536,37.1774302901453
299,916282551,171535100,-80.3682264130022,37.323637714525006
300,171534835,171534665,-80.34395152819334,37.26854128277932
301,917941825,949543206,-80.40858888096467,37.19665888096468
302,851486861,851488482,-80.27114457295681,37.24835903218049
303,918464444,918464445,-80.36733610831082,37.03713927552757
304,171535694,918508170,-80.29369982974555,37.31311530814471
305,171517566,171517841,-80.39811,37.09697
306,171510656,243541894,-80.55240528155143,37.24969931535444
307,171521803,171521816,-80.39861406654374,37.21173815023487
308,915026734,915026733,-80.43481,37.25945
309,922329144,922329141,-80.40727278069325,37.25357335344454
310,171526048,171525645,-80.31869504257443,37.127648009221986
311,171519046,171519045,-80.45355299026279,37.20581303214485
312,918466694,171517879,-80.3878309781708,37.1001223050254
313,171516073,171515512,-80.51732,37.23914
314,918508176,915031571,-80.38421730625836,37.262843937674404
315,171515373,171515275,-80.53813437334546,37.22015143714867
316,915039335,275507977,-80.321,37.23462
317,171517160,848561139,-80.44400271514152,37.13676745480331
318,171518850,171518916,-80.39754723478714,37.15100140900318
319,24866612,1062388263,-80.3906100630827,37.135508742653066
320,171529988,171529993,-80.24660354158753,37.18008396645199
321,171522070,171521897,-80.40479845969223,37.23157504740929
322,171510439,171510423,-80.58100291323638,37.21503088702094
323,1135213086,171536104,-80.30053776778628,37.35074729396787
324,171525503,918459968,-80.33383144413123,37.11043933173133
325,335455705,335455706,-80.47257535246099,37.241998310307
326,24880954,915024489,-80.25776275638157,37.16052076433
327,976096276,338858862,-80.42156224558502,37.234584667249436
328,1045448566,1045506953,-80.41888232328114,37.203560992536715
329,24870070,24870071,-80.41071567929374,37.25814987752811
330,917773880,171536298,-80.22483599281854,37.2574943845976
331,171531103,915036606,-80.20834469272778,37.186288804849625
332,918458217,918458219,-80.35045921675822,37.13131819267398
333,171528252,275987232,-80.29470701181069,37.16437338721395
334,275984008,171514676,-80.54585,37.17468
335,171526742,916275869,-80.36429934707097,37.20285742459033
336,171518235,171518240,-80.4088937256582,37.13183534184305
337,171530148,171529395,-80.26265596731257,37.19732079103593
338,171523444,171523226,-80.40406441387641,37.29174092662649
339,918508173,914984609,-80.35223491445514,37.049264335163464
340,24864616,24865551,-80.4681048023551,37.08800659431677
341,171517606,979704819,-80.42029286165058,37.109933419582596
342,171520861,171520868,-80.39418,37.196490000000004
343,335459252,171512888,-80.42226740747967,37.089055536940386
344,24883345,918508171,-80.21911034275962,37.222319284264415
345,24880314,171526155,-80.31650710736626,37.145916927534515
346,171524156,919490830,-80.34527248605296,37.06522347838435
347,842866288,842866287,-80.44305529748407,37.11417747396127
348,243540689,275114144,-80.36842018183144,37.12606903178176
349,1135213086,1135213088,-80.32381495845672,37.34418016151402
350,335463346,243541009,-80.45546999999999,37.27101
351,171518910,914964964,-80.39650090654263,37.167959262184674
352,24864010,216601953,-80.52953635935984,37.03676465829513
353,24881271,338836680,-80.27686294919556,37.222434264884946
354,243540579,171528878,-80.26032785605028,37.170164460258086
355,171517746,171517756,-80.41264879343794,37.120877341224585
356,24865424,171513322,-80.508584814595,37.092697300444385
357,243542150,275985725,-80.44930312507667,37.11440820553067
358,171521200,171521202,-80.41451603499682,37.223226759594
359,335455659,335455661,-80.45028372442039,37.240713890003626
360,24884727,335458496,-80.35539125360901,37.262560911158374
361,1045496770,171519739,-80.4390960925932,37.21281474573123
362,171515645,914825913,-80.50424361623851,37.18965031170211
363,171519191,171519186,-80.44276373359014,37.198383462462104
364,338858715,338858736,-80.43866002986323,37.27227105521357
365,171535694,918508170,-80.29466943741716,37.31276292087899
366,1045448569,171520510,-80.41656434235117,37.19032862435139
367,915028631,915028634,-80.37760704607027,37.2271537275164
368,171517381,171517396,-80.43274682074856,37.149285199041934
369,171531576,171531581,-80.20914983512124,37.239548586749734
370,964740760,917755080,-80.42579482148379,37.11725674351875
371,171525498,171525461,-80.32727364124146,37.097536255563874
372,171528538,914992655,-80.25002234738356,37.097393178680264
373,916282551,171522919,-80.42219782638891,37.30383988591595
374,171521846,171521970,-80.39671287971792,37.22001136864109
375,24881575,215646104,-80.24142296166991,37.23305192202676
376,221993646,196987051,-80.3711,37.130559999999996
377,275449017,976094675,-80.42038041308506,37.25186285054557
378,171516574,979688780,-80.44961383379709,37.09810657430065
379,171509698,171509771,-80.55835415916009,37.04379136762626
380,915023461,915023569,-80.29367076982115,37.21267089998151
381,915018388,171526481,-80.38304724880584,37.16774055149999
382,171517548,171517573,-80.41206861060442,37.09530930530221
383,171513838,171514035,-80.4969842804591,37.11215988101344
384,275174426,275174427,-80.42710811141261,37.27609235869104
385,338857790,918466671,-80.29172984708039,37.0943286876673
386,275989254,918508174,-80.37589904931613,37.066421787907274
387,914988629,914988696,-80.50673,37.05819
388,243542239,243542241,-80.43937673498742,37.079976659224805
389,979698931,979698932,-80.37604587696613,37.28130171273049
390,171511741,918466686,-80.47794005781338,37.03863021464299
391,171535026,171535137,-80.34039265120155,37.298541490842084
392,171516067,171516365,-80.4889691020468,37.23162220962752
393,916249451,916249455,-80.26286,37.11646
394,918466676,275987369,-80.27684617055439,37.159939846072874
395,24881397,171530200,-80.23490244058847,37.202338326078056
396,171517345,338857644,-80.4435075109137,37.16391446886656
397,171535250,171535266,-80.28557913900244,37.25869718489354
398,915037798,915037799,-80.46177942282792,37.23695201604618
399,171535576,275214060,-80.27963368422337,37.29673647004031
400,274783645,171510928,-80.54866,37.01645
401,275976659,1061989635,-80.49799856153221,37.17260100046923
402,848893469,243541986,-80.47663514844042,37.17091304260676
403,171519674,171519664,-80.4563592161036,37.24648794076821
404,916275298,916275299,-80.46181264795895,37.223978353365254
405,171511288,916272236,-80.52505370011673,37.07477011199594
406,171513461,171513464,-80.51342800972336,37.12650759546244
407,171515584,171514360,-80.50432195820984,37.16830506936443
408,24870062,216609967,-80.41758062923128,37.27024720498754
409,171514583,171514413,-80.48734889985163,37.163750991401045
410,24881474,215646104,-80.25761788390507,37.236697848595504
411,171513963,171513966,-80.49222617147879,37.12502523865323
412,915017053,915017057,-80.36825999999999,37.29809
413,914986685,919928253,-80.46380655133915,37.005386690043984
414,24867193,948237802,-80.39821915704839,37.24235099801767
415,243542200,243542197,-80.43606188066245,37.065057742109154
416,919490830,914998174,-80.33613494778265,37.06916125534214
417,338858994,275981001,-80.41688441437869,37.14844747404566
418,275499568,275499569,-80.43571356527985,37.23683639922025
419,916274457,171515310,-80.53661011103488,37.22710039334179
420,914822370,171524678,-80.36954799154779,37.104971518971574
421,171528995,171528996,-80.24254,37.16973
422,918508170,915029401,-80.31085220680426,37.30328035339968
423,171534468,171534450,-80.3755582827289,37.25697858629386
424,171511657,918458227,-80.49427541973351,37.06516830000236
425,24866357,171517969,-80.39712025694216,37.121039414313124
426,171517063,171517060,-80.44692020604583,37.15647581290744
427,24884972,215648815,-80.29756435892203,37.285566948734804
428,918466672,918469864,-80.45323653920524,37.04587763386695
429,171518149,171518160,-80.42468386238355,37.143921248639224
430,171515072,275984045,-80.52639387019221,37.17114109484266
431,275507420,171527523,-80.32813,37.21356
432,338869909,338869910,-80.45418715204096,37.21608217941266
433,171535391,335458591,-80.2766,37.26608
434,171525998,338872162,-80.3356956220843,37.15381039031539
435,171514360,979565325,-80.5028,37.16165
436,171526182,914991463,-80.30960068146483,37.13646644983602
437,335461990,335461991,-80.21326124511802,37.204318648970656
438,875076012,919930582,-80.53468594663462,37.05520990569424
439,171520664,221993702,-80.40238203645845,37.18384717764038
440,171518823,275973102,-80.38254027747816,37.147281362303126
441,918459954,918466666,-80.53399861255632,37.009069626549795
442,171522537,335455715,-80.4524752302124,37.25956546622463
443,196986175,24880143,-80.35828023883619,37.13604701530146
444,979672968,171512636,-80.40553976871841,37.04727635299258
445,1004420025,171535893,-80.26492078043883,37.324596817758525
446,979698922,243541096,-80.38141637215851,37.273472251081984
447,24880762,171527758,-80.27888297709411,37.11064611179185
448,171520827,243541397,-80.40338308764603,37.20082838647773
449,275501035,275501034,-80.41615873177757,37.24614905163675
450,338859060,979672972,-80.42730498856561,37.0286244837998
451,243540909,335462824,-80.51488429540397,37.04588908526004
452,918458220,914988655,-80.32775,37.05919
453,171510184,171510054,-80.59022833880388,37.21053140341035
454,918466681,918469861,-80.2924199627943,37.08376533253976
455,276016166,979565961,-80.49659,37.23687
456,171513792,171511714,-80.493956156427,37.08710595239178
457,1045593882,1045593883,-80.46984594809712,37.28400951824943
458,914994413,914994415,-80.54280620400624,37.093319696118115
459,171519264,171519294,-80.43149741989289,37.195689714973184
460,171516907,171514473,-80.46023746149282,37.144427001737135
461,215648577,215648360,-80.35222275217609,37.25181943419976
462,171523327,275451411,-80.39613666874062,37.26424067558468
463,918461179,915030419,-80.29926686481444,37.17461627594295
464,24866507,24866515,-80.41418366019263,37.15518968392556
465,171529342,171529164,-80.27623,37.18208
466,171518271,171518275,-80.40622914821152,37.13650991493102
467,171531103,915036606,-80.20469,37.17803
468,243541009,171522646,-80.44683,37.276959999999995
469,171527238,915020171,-80.35053022707989,37.21047457464485
470,918466679,914964517,-80.27313386928229,37.23197326402136
471,171531128,243540730,-80.2051,37.191720000000004
472,915038970,171528823,-80.24841277476229,37.14459868349958
473,275989505,335459828,-80.39784080995871,37.036597588863344
474,1084216965,171518414,-80.42404615498188,37.16147090146853
475,918466684,915001881,-80.53353308166507,37.10681699602629
476,171527419,919930579,-80.32400300139763,37.19262875198636
477,171525944,915021398,-80.33861749407879,37.17614429765877
478,171519477,171519505,-80.4502964251326,37.22101945144179
479,171518061,171524744,-80.38559121380413,37.127596500307476
480,171531204,171531244,-80.19910569642103,37.20357293708007
481,275984008,171514676,-80.54585,37.17468
482,171511543,171511960,-80.45935005103043,37.01824166516056
483,914990864,914990869,-80.40215,37.09084
484,196301652,24866737,-80.46643153660453,37.21562497915603
485,916249466,916249468,-80.28774714761916,37.1374553251221
486,275496819,171519858,-80.44369,37.24127
487,171516532,171516511,-80.45703909043426,37.11276336941049
488,171513026,171512905,-80.40633210188598,37.06997312183169
489,171510080,171510431,-80.5908557145705,37.22437991411461
490,918464467,917379525,-80.47304292369942,37.07942848996321
491,171524389,914998328,-80.34208000000001,37.07425
492,243540937,915003620,-80.50637329633405,37.03018163991308
493,915038674,915038675,-80.2698036287407,37.14638827473114
494,915040492,915040505,-80.38510303864429,37.23546897063334
495,171535694,918508170,-80.27696336788216,37.31919788794133
496,1045479696,1045506956,-80.41745665963397,37.21083997890188
497,916282551,171535100,-80.3439268331628,37.33140537848858
498,171518531,222001854,-80.41482248229923,37.165736026635216
499,338872349,950299636,-80.45174203664625,37.085246482049726
500,243541173,243541188,-80.48159,37.20025
501,171521885,171521883,-80.40228698384185,37.224138747047256
502,171521649,171521281,-80.41025003765604,37.23061744027592
503,335464050,1123554469,-80.53801912479857,37.170227669049126
504,848561139,171517203,-80.4473373037049,37.14546468340375
505,916275869,916275879,-80.36918465430094,37.200890864248976
506,243541948,950304580,-80.52452538411688,37.160012246376496
507,851480943,851480944,-80.4159764448139,37.196767062813386
508,171521514,275501038,-80.42620368566143,37.24898545102418
509,275986784,918466683,-80.42391463649575,37.0805871959668
510,915037610,171526504,-80.38221,37.19461
511,275987796,335461843,-80.23639461236512,37.187828414410596
512,171522675,338858754,-80.44086221719364,37.25554135727485
513,243542013,243542018,-80.52068709239873,37.17519800375298
514,917380247,917380248,-80.48986724279501,37.099805283525065
515,215652752,215652751,-80.42720474751644,37.2426917106388
516,171520982,171521945,-80.39192573281849,37.21161025804621
517,171511476,918466695,-80.48089624742317,37.012696414018414
518,171526841,171522017,-80.38451063239941,37.213715730129046
519,915019962,916273096,-80.54805999999999,37.22394
520,851480000,24865973,-80.51100472972297,37.19474305699591
521,1045448567,1045506953,-80.42521909136201,37.207663871999316
522,171513638,915040275,-80.50410924670348,37.14887812935496
523,275503480,171521152,-80.41068191677924,37.21762104368333
524,918459970,916274964,-80.2483,37.280409999999996
525,914990707,914990708,-80.38254351825731,37.06298077535968
526,171519700,275499267,-80.44553272071474,37.214608455611284
527,171517923,171517900,-80.4035944607273,37.11448292410674
528,24866024,915019375,-80.50197911264769,37.20542173199676
529,275986468,919930585,-80.38193422584675,37.09641242803505
530,917756032,171525581,-80.33761000148463,37.12611034397266
531,915013443,915013444,-80.51922274617817,37.10159680574588
